Reading,Receive,Value,Unit,Data Quality
2022-12-29 16:02:43,2022-12-29 16:03:04,7.05,in,A
2022-12-29 10:46:31,2022-12-29 10:46:34,7.01,in,A
2022-12-29 09:18:07,2022-12-29 09:18:34,7.01,in,A
2022-12-29 07:26:48,2022-12-29 07:27:04,6.97,in,A
2022-12-29 03:06:21,2022-12-29 03:06:34,6.93,in,A
2022-12-29 02:22:22,2022-12-29 02:22:34,6.89,in,A
2022-12-28 22:46:31,2022-12-28 22:46:34,6.86,in,A
2022-12-28 10:46:31,2022-12-28 10:46:34,6.86,in,A
2022-12-27 22:46:31,2022-12-27 22:46:35,6.86,in,A
2022-12-27 12:07:01,2022-12-27 12:07:34,6.86,in,A
2022-12-27 10:46:31,2022-12-27 10:46:35,6.82,in,A
2022-12-27 09:12:07,2022-12-27 09:12:34,6.82,in,A
2022-12-27 08:25:47,2022-12-27 08:26:04,6.78,in,A
2022-12-27 08:13:09,2022-12-27 08:13:34,6.74,in,A
2022-12-27 08:08:15,2022-12-27 08:08:34,6.70,in,A
2022-12-27 08:00:54,2022-12-27 08:01:04,6.66,in,A
2022-12-27 07:29:13,2022-12-27 07:29:34,6.62,in,A
2022-12-27 07:15:55,2022-12-27 07:16:04,6.58,in,A
2022-12-27 07:04:28,2022-12-27 07:04:34,6.54,in,A
2022-12-27 06:51:22,2022-12-27 06:51:34,6.50,in,A
2022-12-27 06:36:53,2022-12-27 06:37:04,6.46,in,A
2022-12-27 06:22:12,2022-12-27 06:22:34,6.42,in,A
2022-12-27 06:02:41,2022-12-27 06:03:04,6.38,in,A
2022-12-27 05:51:53,2022-12-27 05:52:04,6.34,in,A
2022-12-27 05:44:12,2022-12-27 05:44:34,6.30,in,A
2022-12-27 05:30:38,2022-12-27 05:31:04,6.26,in,A
2022-12-27 05:01:26,2022-12-27 05:01:34,6.22,in,A
2022-12-27 04:49:03,2022-12-27 04:49:54,6.19,in,A
2022-12-27 04:36:01,2022-12-27 04:49:53,6.15,in,A
2022-12-27 04:23:26,2022-12-27 04:23:34,6.11,in,A
2022-12-27 04:05:30,2022-12-27 04:05:35,6.07,in,A
2022-12-27 03:09:48,2022-12-27 03:10:04,6.03,in,A
2022-12-27 02:40:23,2022-12-27 02:40:34,5.99,in,A
2022-12-27 02:33:49,2022-12-27 02:34:04,5.95,in,A
2022-12-27 02:28:18,2022-12-27 02:28:34,5.91,in,A
2022-12-27 02:23:01,2022-12-27 02:23:34,5.87,in,A
2022-12-27 02:20:08,2022-12-27 02:20:34,5.83,in,A
2022-12-27 02:17:17,2022-12-27 02:17:34,5.79,in,A
2022-12-27 02:13:20,2022-12-27 02:13:34,5.75,in,A
2022-12-27 02:06:34,2022-12-27 02:07:04,5.71,in,A
2022-12-27 01:58:57,2022-12-27 01:59:04,5.67,in,A
2022-12-27 01:52:08,2022-12-27 01:52:34,5.63,in,A
2022-12-27 01:36:05,2022-12-27 01:36:34,5.59,in,A
2022-12-27 01:19:32,2022-12-27 01:20:04,5.56,in,A
2022-12-27 00:47:54,2022-12-27 00:48:04,5.52,in,A
2022-12-27 00:15:27,2022-12-27 00:15:34,5.48,in,A
2022-12-26 23:47:24,2022-12-26 23:47:34,5.44,in,A
2022-12-26 22:46:31,2022-12-26 22:46:34,5.40,in,A
2022-12-26 20:01:32,2022-12-26 20:02:04,5.40,in,A
2022-12-26 19:07:10,2022-12-26 19:07:34,5.36,in,A
2022-12-26 18:43:08,2022-12-26 18:43:34,5.32,in,A
2022-12-26 10:46:31,2022-12-26 10:46:34,5.28,in,A
2022-12-25 22:46:31,2022-12-25 22:46:34,5.28,in,A
2022-12-25 10:46:31,2022-12-25 10:46:35,5.28,in,A
2022-12-24 22:46:31,2022-12-24 22:46:35,5.28,in,A
2022-12-24 10:46:31,2022-12-24 10:46:35,5.28,in,A
2022-12-23 22:46:31,2022-12-23 22:46:34,5.28,in,A
2022-12-23 10:46:31,2022-12-23 10:46:34,5.28,in,A
2022-12-22 22:46:31,2022-12-22 22:46:35,5.28,in,A
2022-12-22 10:46:01,2022-12-22 10:46:04,5.28,in,A
2022-12-21 22:46:01,2022-12-21 22:46:04,5.28,in,A
2022-12-21 10:46:01,2022-12-21 10:46:04,5.28,in,A
2022-12-20 22:46:01,2022-12-20 22:46:05,5.28,in,A
2022-12-20 10:46:01,2022-12-20 10:46:05,5.28,in,A
2022-12-19 22:46:01,2022-12-19 22:46:10,5.28,in,A
