Reading,Receive,Value,Unit,Data Quality
2023-01-09 06:07:23,2023-01-09 06:08:35,44.60,in.,A
2023-01-09 06:03:37,2023-01-09 06:04:35,44.56,in.,A
2023-01-09 05:59:44,2023-01-09 06:00:35,44.52,in.,A
2023-01-09 05:57:28,2023-01-09 05:58:30,44.48,in.,A
2023-01-09 05:55:27,2023-01-09 05:56:45,44.44,in.,A
2023-01-09 05:53:44,2023-01-09 05:54:30,44.40,in.,A
2023-01-09 05:51:36,2023-01-09 05:52:30,44.36,in.,A
2023-01-09 05:49:39,2023-01-09 05:50:30,44.32,in.,A
2023-01-09 05:47:47,2023-01-09 05:48:30,44.28,in.,A
2023-01-09 05:45:03,2023-01-09 05:46:30,44.25,in.,A
2023-01-09 05:42:18,2023-01-09 05:43:30,44.21,in.,A
2023-01-09 05:39:28,2023-01-09 05:40:35,44.17,in.,A
2023-01-09 05:36:18,2023-01-09 05:37:35,44.13,in.,A
2023-01-09 05:33:42,2023-01-09 05:34:35,44.09,in.,A
2023-01-09 05:31:29,2023-01-09 05:32:35,44.05,in.,A
2023-01-09 05:29:24,2023-01-09 05:30:30,44.01,in.,A
2023-01-09 05:26:43,2023-01-09 05:27:30,43.97,in.,A
2023-01-09 05:24:48,2023-01-09 05:25:30,43.93,in.,A
2023-01-09 05:23:09,2023-01-09 05:24:30,43.89,in.,A
2023-01-09 05:21:32,2023-01-09 05:22:30,43.85,in.,A
2023-01-09 05:19:32,2023-01-09 05:20:30,43.81,in.,A
2023-01-09 05:17:48,2023-01-09 05:18:30,43.77,in.,A
2023-01-09 05:15:53,2023-01-09 05:16:35,43.73,in.,A
2023-01-09 05:14:10,2023-01-09 05:15:35,43.69,in.,A
2023-01-09 05:12:16,2023-01-09 05:13:35,43.65,in.,A
2023-01-09 05:10:40,2023-01-09 05:11:30,43.62,in.,A
2023-01-09 05:08:35,2023-01-09 05:09:30,43.58,in.,A
2023-01-09 05:06:25,2023-01-09 05:07:30,43.54,in.,A
2023-01-09 05:04:20,2023-01-09 05:05:30,43.50,in.,A
2023-01-09 05:01:44,2023-01-09 05:02:35,43.46,in.,A
2023-01-09 04:59:35,2023-01-09 05:00:35,43.42,in.,A
2023-01-09 04:57:32,2023-01-09 04:58:35,43.38,in.,A
2023-01-09 04:55:41,2023-01-09 04:56:35,43.34,in.,A
2023-01-09 04:53:51,2023-01-09 04:54:18,43.30,in.,A
2023-01-09 04:52:14,2023-01-09 04:53:35,43.26,in.,A
2023-01-09 04:50:20,2023-01-09 04:51:35,43.22,in.,A
2023-01-09 04:48:08,2023-01-09 04:49:35,43.18,in.,A
2023-01-09 04:46:34,2023-01-09 04:47:35,43.14,in.,A
2023-01-09 04:44:34,2023-01-09 04:45:35,43.10,in.,A
2023-01-09 04:40:39,2023-01-09 04:41:40,43.06,in.,A
2023-01-09 04:34:34,2023-01-09 04:35:35,43.02,in.,A
2023-01-09 04:29:08,2023-01-09 04:30:18,42.98,in.,A
2023-01-09 04:25:48,2023-01-09 04:26:18,42.95,in.,A
2023-01-09 04:24:00,2023-01-09 04:24:18,42.91,in.,A
2023-01-09 04:20:54,2023-01-09 04:21:35,42.87,in.,A
2023-01-09 04:16:33,2023-01-09 04:17:30,42.83,in.,A
2023-01-09 04:13:09,2023-01-09 04:14:18,42.79,in.,A
2023-01-09 04:11:40,2023-01-09 04:12:18,42.75,in.,A
2023-01-09 04:08:03,2023-01-09 04:09:35,42.71,in.,A
2023-01-09 04:05:05,2023-01-09 04:06:18,42.67,in.,A
2023-01-09 04:01:35,2023-01-09 04:02:18,42.63,in.,A
2023-01-09 03:59:03,2023-01-09 04:00:18,42.59,in.,A
2023-01-09 03:54:56,2023-01-09 03:55:40,42.55,in.,A
2023-01-09 03:51:46,2023-01-09 03:52:18,42.51,in.,A
2023-01-09 03:48:44,2023-01-09 03:49:30,42.47,in.,A
2023-01-09 03:43:55,2023-01-09 03:44:18,42.43,in.,A
2023-01-09 03:39:27,2023-01-09 03:40:18,42.39,in.,A
2023-01-09 03:37:05,2023-01-09 03:38:18,42.35,in.,A
2023-01-09 03:33:22,2023-01-09 03:34:18,42.31,in.,A
2023-01-09 03:28:08,2023-01-09 03:29:35,42.28,in.,A
2023-01-09 03:22:38,2023-01-09 03:23:45,42.24,in.,A
2023-01-09 03:18:17,2023-01-09 03:19:30,42.20,in.,A
2023-01-09 03:15:26,2023-01-09 03:16:30,42.16,in.,A
2023-01-09 03:10:30,2023-01-09 03:11:30,42.12,in.,A
2023-01-09 03:06:56,2023-01-09 03:07:30,42.08,in.,A
2023-01-09 03:03:19,2023-01-09 03:04:30,42.04,in.,A
2023-01-09 02:58:45,2023-01-09 02:59:30,42.00,in.,A
2023-01-09 02:55:15,2023-01-09 02:56:35,41.96,in.,A
2023-01-09 02:50:52,2023-01-09 02:51:35,41.92,in.,A
2023-01-09 02:46:19,2023-01-09 02:47:35,41.88,in.,A
2023-01-09 02:38:39,2023-01-09 02:39:35,41.84,in.,A
2023-01-09 02:35:03,2023-01-09 02:35:35,41.80,in.,A
2023-01-09 02:32:50,2023-01-09 02:33:35,41.80,in.,A
2023-01-09 02:27:51,2023-01-09 02:28:35,41.76,in.,A
2023-01-09 02:23:23,2023-01-09 02:24:35,41.72,in.,A
2023-01-09 02:18:39,2023-01-09 02:19:35,41.68,in.,A
2023-01-09 02:10:56,2023-01-09 02:11:30,41.65,in.,A
2023-01-09 02:03:21,2023-01-09 02:04:30,41.61,in.,A
2023-01-09 01:58:05,2023-01-09 01:59:30,41.57,in.,A
2023-01-09 01:52:25,2023-01-09 01:53:35,41.53,in.,A
2023-01-09 01:46:01,2023-01-09 01:46:30,41.49,in.,A
2023-01-09 01:39:20,2023-01-09 01:40:40,41.45,in.,A
2023-01-09 01:25:02,2023-01-09 01:25:18,41.41,in.,A
2023-01-09 01:10:47,2023-01-09 01:11:35,41.37,in.,A
2023-01-09 01:02:14,2023-01-09 01:03:30,41.33,in.,A
2023-01-09 00:52:52,2023-01-09 00:53:25,41.29,in.,A
2023-01-09 00:43:34,2023-01-09 00:44:40,41.25,in.,A
2023-01-09 00:40:09,2023-01-09 00:41:30,41.21,in.,A
2023-01-09 00:35:11,2023-01-09 00:36:35,41.17,in.,A
2023-01-09 00:24:50,2023-01-09 00:25:30,41.13,in.,A
2023-01-09 00:15:32,2023-01-09 00:16:35,41.09,in.,A
2023-01-09 00:08:31,2023-01-09 00:09:30,41.05,in.,A
2023-01-08 23:56:54,2023-01-08 23:57:30,41.01,in.,A
2023-01-08 23:45:33,2023-01-08 23:46:45,40.98,in.,A
2023-01-08 23:31:40,2023-01-08 23:32:30,40.94,in.,A
2023-01-08 23:15:20,2023-01-08 23:16:25,40.90,in.,A
2023-01-08 22:40:06,2023-01-08 22:41:18,40.86,in.,A
2023-01-08 19:51:06,2023-01-08 19:52:35,40.82,in.,A
2023-01-08 19:08:21,2023-01-08 19:09:40,40.78,in.,A
2023-01-08 18:41:05,2023-01-08 18:42:24,40.74,in.,A
2023-01-08 17:52:52,2023-01-08 17:53:30,40.70,in.,A
2023-01-08 17:23:04,2023-01-08 17:24:18,40.66,in.,A
2023-01-08 17:04:58,2023-01-08 17:05:30,40.62,in.,A
2023-01-08 16:40:27,2023-01-08 16:41:45,40.58,in.,A
2023-01-08 16:13:45,2023-01-08 16:14:35,40.54,in.,A
2023-01-08 15:05:14,2023-01-08 15:06:30,40.50,in.,A
2023-01-08 14:35:03,2023-01-08 14:35:35,40.46,in.,A
2023-01-08 14:23:35,2023-01-08 14:24:30,40.46,in.,A
2023-01-08 05:51:17,2023-01-08 05:52:45,40.42,in.,A
2023-01-08 05:34:30,2023-01-08 05:35:35,40.38,in.,A
2023-01-08 05:27:57,2023-01-08 05:28:40,40.34,in.,A
2023-01-08 05:20:42,2023-01-08 05:21:45,40.31,in.,A
2023-01-08 05:17:28,2023-01-08 05:18:35,40.27,in.,A
2023-01-08 05:01:26,2023-01-08 05:02:35,40.23,in.,A
2023-01-08 04:53:32,2023-01-08 04:54:40,40.19,in.,A
2023-01-08 04:51:00,2023-01-08 04:51:45,40.15,in.,A
2023-01-08 04:34:54,2023-01-08 04:35:50,40.11,in.,A
2023-01-08 04:32:22,2023-01-08 04:33:40,40.07,in.,A
2023-01-08 04:30:23,2023-01-08 04:31:35,40.03,in.,A
2023-01-08 04:26:21,2023-01-08 04:27:35,39.99,in.,A
2023-01-08 04:18:11,2023-01-08 04:19:40,39.95,in.,A
2023-01-08 04:07:46,2023-01-08 04:08:30,39.91,in.,A
2023-01-08 04:03:33,2023-01-08 04:04:35,39.87,in.,A
2023-01-08 04:00:01,2023-01-08 04:00:35,39.83,in.,A
2023-01-08 03:57:07,2023-01-08 03:58:45,39.79,in.,A
2023-01-08 03:55:01,2023-01-08 03:55:40,39.75,in.,A
2023-01-08 03:52:06,2023-01-08 03:53:30,39.71,in.,A
2023-01-08 03:46:29,2023-01-08 03:47:35,39.68,in.,A
2023-01-08 03:41:57,2023-01-08 03:42:45,39.64,in.,A
2023-01-08 03:31:20,2023-01-08 03:32:40,39.60,in.,A
2023-01-08 03:27:26,2023-01-08 03:28:40,39.56,in.,A
2023-01-08 03:22:58,2023-01-08 03:23:18,39.52,in.,A
2023-01-08 03:18:53,2023-01-08 03:19:35,39.48,in.,A
2023-01-08 03:16:05,2023-01-08 03:17:30,39.44,in.,A
2023-01-08 03:13:36,2023-01-08 03:14:40,39.40,in.,A
2023-01-08 03:10:44,2023-01-08 03:11:18,39.36,in.,A
2023-01-08 03:06:09,2023-01-08 03:07:30,39.32,in.,A
2023-01-08 03:01:03,2023-01-08 03:02:30,39.28,in.,A
2023-01-08 02:56:47,2023-01-08 02:57:30,39.24,in.,A
2023-01-08 02:54:22,2023-01-08 02:55:24,39.20,in.,A
2023-01-08 02:51:45,2023-01-08 02:52:30,39.16,in.,A
2023-01-08 02:49:50,2023-01-08 02:50:30,39.12,in.,A
2023-01-08 02:48:18,2023-01-08 02:49:18,39.08,in.,A
2023-01-08 02:46:42,2023-01-08 02:47:30,39.04,in.,A
2023-01-08 02:44:44,2023-01-08 02:45:24,39.01,in.,A
2023-01-08 02:39:37,2023-01-08 02:40:45,38.97,in.,A
2023-01-08 02:37:00,2023-01-08 02:37:24,38.93,in.,A
2023-01-08 02:34:37,2023-01-08 02:35:18,38.89,in.,A
2023-01-08 02:28:44,2023-01-08 02:29:18,38.85,in.,A
2023-01-08 02:22:43,2023-01-08 02:23:18,38.81,in.,A
2023-01-08 02:12:42,2023-01-08 02:13:18,38.77,in.,A
2023-01-08 02:03:43,2023-01-08 02:04:40,38.73,in.,A
2023-01-08 01:51:29,2023-01-08 01:52:35,38.69,in.,A
2023-01-08 01:39:37,2023-01-08 01:40:35,38.65,in.,A
2023-01-08 01:35:05,2023-01-08 01:36:30,38.61,in.,A
2023-01-08 01:16:57,2023-01-08 01:17:35,38.57,in.,A
2023-01-08 01:01:24,2023-01-08 01:02:40,38.53,in.,A
2023-01-08 00:50:35,2023-01-08 00:51:40,38.49,in.,A
2023-01-08 00:35:47,2023-01-08 00:36:30,38.45,in.,A
2023-01-07 23:55:09,2023-01-07 23:56:40,38.41,in.,A
2023-01-07 23:23:44,2023-01-07 23:24:30,38.37,in.,A
2023-01-07 23:04:35,2023-01-07 23:05:40,38.34,in.,A
2023-01-07 22:39:57,2023-01-07 22:40:40,38.30,in.,A
2023-01-07 22:23:23,2023-01-07 22:24:35,38.26,in.,A
2023-01-07 22:16:22,2023-01-07 22:17:30,38.22,in.,A
2023-01-07 22:06:33,2023-01-07 22:07:30,38.18,in.,A
2023-01-07 21:50:50,2023-01-07 21:51:25,38.14,in.,A
2023-01-07 21:44:36,2023-01-07 21:45:25,38.10,in.,A
2023-01-07 21:40:21,2023-01-07 21:41:40,38.06,in.,A
2023-01-07 21:33:37,2023-01-07 21:34:18,38.02,in.,A
2023-01-07 21:25:06,2023-01-07 21:26:18,37.98,in.,A
2023-01-07 21:16:10,2023-01-07 21:17:45,37.94,in.,A
2023-01-07 20:58:13,2023-01-07 20:59:25,37.90,in.,A
2023-01-07 19:02:35,2023-01-07 19:03:40,37.86,in.,A
2023-01-07 17:49:07,2023-01-07 17:50:40,37.82,in.,A
2023-01-07 17:39:11,2023-01-07 17:40:35,37.78,in.,A
2023-01-07 17:28:54,2023-01-07 17:29:40,37.74,in.,A
2023-01-07 17:15:30,2023-01-07 17:16:40,37.71,in.,A
2023-01-07 17:02:25,2023-01-07 17:03:30,37.67,in.,A
2023-01-07 14:35:03,2023-01-07 14:35:40,37.63,in.,A
2023-01-07 02:35:03,2023-01-07 02:35:35,37.63,in.,A
2023-01-06 14:35:03,2023-01-06 14:35:35,37.63,in.,A
2023-01-06 02:35:03,2023-01-06 02:35:50,37.63,in.,A
2023-01-05 15:26:31,2023-01-05 15:27:40,37.63,in.,A
2023-01-05 14:58:40,2023-01-05 14:59:25,37.59,in.,A
2023-01-05 14:45:31,2023-01-05 14:46:35,37.55,in.,A
2023-01-05 14:35:07,2023-01-05 14:36:45,37.51,in.,A
2023-01-05 14:35:03,2023-01-05 14:35:50,37.47,in.,A
2023-01-05 13:41:31,2023-01-05 13:42:45,37.47,in.,A
2023-01-05 12:59:36,2023-01-05 13:00:25,37.43,in.,A
2023-01-05 12:46:43,2023-01-05 12:47:18,37.39,in.,A
2023-01-05 12:22:28,2023-01-05 12:23:24,37.35,in.,A
2023-01-05 12:16:38,2023-01-05 12:17:30,37.31,in.,A
2023-01-05 12:13:57,2023-01-05 12:14:30,37.27,in.,A
2023-01-05 12:12:17,2023-01-05 12:13:30,37.23,in.,A
2023-01-05 11:58:47,2023-01-05 11:59:18,37.19,in.,A
2023-01-05 11:41:27,2023-01-05 11:42:35,37.15,in.,A
2023-01-05 11:35:19,2023-01-05 11:36:35,37.11,in.,A
2023-01-05 11:29:46,2023-01-05 11:30:35,37.07,in.,A
2023-01-05 11:20:17,2023-01-05 11:21:18,37.04,in.,A
2023-01-05 11:10:53,2023-01-05 11:11:18,37.00,in.,A
2023-01-05 11:01:37,2023-01-05 11:02:30,36.96,in.,A
2023-01-05 10:49:56,2023-01-05 10:50:30,36.92,in.,A
2023-01-05 10:47:09,2023-01-05 10:48:45,36.88,in.,A
2023-01-05 10:32:25,2023-01-05 10:33:35,36.84,in.,A
2023-01-05 08:17:26,2023-01-05 08:18:45,36.80,in.,A
2023-01-05 05:28:48,2023-01-05 05:29:30,36.76,in.,A
2023-01-05 03:04:55,2023-01-05 03:05:35,36.72,in.,A
2023-01-05 02:35:03,2023-01-05 02:35:40,36.68,in.,A
2023-01-05 01:46:36,2023-01-05 01:47:18,36.68,in.,A
2023-01-05 01:32:56,2023-01-05 01:33:18,36.64,in.,A
2023-01-05 01:28:41,2023-01-05 01:29:18,36.60,in.,A
2023-01-05 01:25:03,2023-01-05 01:26:35,36.56,in.,A
2023-01-05 01:23:37,2023-01-05 01:24:35,36.52,in.,A
2023-01-05 01:21:48,2023-01-05 01:22:40,36.48,in.,A
2023-01-05 01:17:32,2023-01-05 01:18:40,36.44,in.,A
2023-01-05 01:15:51,2023-01-05 01:16:40,36.40,in.,A
2023-01-05 01:14:35,2023-01-05 01:15:18,36.37,in.,A
2023-01-05 01:13:25,2023-01-05 01:14:35,36.33,in.,A
2023-01-05 01:12:22,2023-01-05 01:13:24,36.29,in.,A
2023-01-05 01:10:32,2023-01-05 01:11:24,36.25,in.,A
2023-01-05 01:07:38,2023-01-05 01:08:30,36.21,in.,A
2023-01-05 00:56:41,2023-01-05 00:57:30,36.17,in.,A
2023-01-05 00:45:27,2023-01-05 00:46:35,36.13,in.,A
2023-01-05 00:25:42,2023-01-05 00:26:35,36.09,in.,A
2023-01-05 00:23:49,2023-01-05 00:24:30,36.05,in.,A
2023-01-05 00:22:16,2023-01-05 00:23:35,36.01,in.,A
2023-01-05 00:16:04,2023-01-05 00:17:40,35.97,in.,A
2023-01-05 00:09:14,2023-01-05 00:10:45,35.93,in.,A
2023-01-04 23:51:57,2023-01-04 23:52:30,35.89,in.,A
2023-01-04 23:48:21,2023-01-04 23:49:40,35.85,in.,A
2023-01-04 23:37:27,2023-01-04 23:38:45,35.81,in.,A
2023-01-04 23:24:19,2023-01-04 23:25:35,35.77,in.,A
2023-01-04 23:18:32,2023-01-04 23:19:35,35.74,in.,A
2023-01-04 23:13:36,2023-01-04 23:14:30,35.70,in.,A
2023-01-04 23:09:22,2023-01-04 23:10:35,35.66,in.,A
2023-01-04 23:03:10,2023-01-04 23:04:45,35.62,in.,A
2023-01-04 22:56:49,2023-01-04 22:57:30,35.58,in.,A
2023-01-04 22:51:46,2023-01-04 22:52:30,35.54,in.,A
2023-01-04 22:25:05,2023-01-04 22:26:35,35.50,in.,A
2023-01-04 22:11:33,2023-01-04 22:12:45,35.46,in.,A
2023-01-04 21:04:07,2023-01-04 21:05:35,35.42,in.,A
2023-01-04 19:36:31,2023-01-04 19:37:35,35.38,in.,A
2023-01-04 19:29:14,2023-01-04 19:30:30,35.34,in.,A
2023-01-04 19:24:50,2023-01-04 19:25:35,35.30,in.,A
2023-01-04 19:21:30,2023-01-04 19:22:30,35.26,in.,A
2023-01-04 19:18:08,2023-01-04 19:19:30,35.22,in.,A
2023-01-04 19:14:50,2023-01-04 19:15:35,35.18,in.,A
2023-01-04 19:10:10,2023-01-04 19:11:40,35.14,in.,A
2023-01-04 19:06:43,2023-01-04 19:07:40,35.10,in.,A
2023-01-04 19:03:06,2023-01-04 19:04:30,35.07,in.,A
2023-01-04 18:59:32,2023-01-04 19:00:40,35.03,in.,A
2023-01-04 18:56:39,2023-01-04 18:57:35,34.99,in.,A
2023-01-04 18:53:39,2023-01-04 18:54:35,34.95,in.,A
2023-01-04 18:50:32,2023-01-04 18:51:40,34.91,in.,A
2023-01-04 18:48:30,2023-01-04 18:49:30,34.87,in.,A
2023-01-04 18:44:26,2023-01-04 18:45:30,34.83,in.,A
2023-01-04 18:39:46,2023-01-04 18:40:35,34.79,in.,A
2023-01-04 18:36:36,2023-01-04 18:37:35,34.75,in.,A
2023-01-04 18:33:03,2023-01-04 18:34:35,34.71,in.,A
2023-01-04 18:30:29,2023-01-04 18:31:35,34.67,in.,A
2023-01-04 18:27:23,2023-01-04 18:28:35,34.63,in.,A
2023-01-04 18:22:47,2023-01-04 18:23:40,34.59,in.,A
2023-01-04 18:17:41,2023-01-04 18:18:40,34.55,in.,A
2023-01-04 18:11:57,2023-01-04 18:12:35,34.51,in.,A
2023-01-04 18:06:40,2023-01-04 18:07:35,34.47,in.,A
2023-01-04 18:02:03,2023-01-04 18:03:45,34.44,in.,A
2023-01-04 17:58:02,2023-01-04 17:58:40,34.40,in.,A
2023-01-04 17:53:04,2023-01-04 17:54:40,34.36,in.,A
2023-01-04 17:48:14,2023-01-04 17:49:30,34.32,in.,A
2023-01-04 17:43:55,2023-01-04 17:44:40,34.28,in.,A
2023-01-04 17:40:51,2023-01-04 17:41:40,34.24,in.,A
2023-01-04 17:35:27,2023-01-04 17:36:35,34.20,in.,A
2023-01-04 17:30:53,2023-01-04 17:31:35,34.16,in.,A
2023-01-04 17:23:22,2023-01-04 17:24:30,34.12,in.,A
2023-01-04 17:16:23,2023-01-04 17:17:25,34.08,in.,A
2023-01-04 17:04:39,2023-01-04 17:05:35,34.04,in.,A
2023-01-04 16:11:49,2023-01-04 16:12:40,34.00,in.,A
2023-01-04 15:53:41,2023-01-04 15:54:35,33.96,in.,A
2023-01-04 15:38:08,2023-01-04 15:39:18,33.92,in.,A
2023-01-04 15:24:06,2023-01-04 15:25:24,33.88,in.,A
2023-01-04 15:02:58,2023-01-04 15:03:18,33.84,in.,A
2023-01-04 14:42:49,2023-01-04 14:43:18,33.80,in.,A
2023-01-04 14:35:04,2023-01-04 14:35:30,33.77,in.,A
2023-01-04 14:30:43,2023-01-04 14:31:35,33.77,in.,A
2023-01-04 14:14:23,2023-01-04 14:15:35,33.73,in.,A
2023-01-04 14:06:09,2023-01-04 14:07:30,33.69,in.,A
2023-01-04 13:53:50,2023-01-04 13:54:35,33.65,in.,A
2023-01-04 13:44:03,2023-01-04 13:45:35,33.61,in.,A
2023-01-04 13:32:56,2023-01-04 13:33:35,33.57,in.,A
2023-01-04 13:23:07,2023-01-04 13:24:35,33.53,in.,A
2023-01-04 13:13:17,2023-01-04 13:14:40,33.49,in.,A
2023-01-04 13:04:45,2023-01-04 13:05:50,33.45,in.,A
2023-01-04 12:55:22,2023-01-04 12:56:35,33.41,in.,A
2023-01-04 12:46:16,2023-01-04 12:47:40,33.37,in.,A
2023-01-04 12:38:37,2023-01-04 12:39:35,33.33,in.,A
2023-01-04 12:29:08,2023-01-04 12:30:35,33.29,in.,A
2023-01-04 12:15:46,2023-01-04 12:16:40,33.25,in.,A
2023-01-04 12:00:31,2023-01-04 12:01:35,33.21,in.,A
2023-01-04 11:46:53,2023-01-04 11:47:40,33.17,in.,A
2023-01-04 11:33:02,2023-01-04 11:33:40,33.13,in.,A
2023-01-04 11:21:02,2023-01-04 11:21:30,33.10,in.,A
2023-01-04 11:05:42,2023-01-04 11:06:35,33.06,in.,A
2023-01-04 10:49:21,2023-01-04 10:50:24,33.02,in.,A
2023-01-04 10:14:31,2023-01-04 10:15:30,32.98,in.,A
2023-01-04 09:58:13,2023-01-04 09:59:30,32.94,in.,A
2023-01-04 09:37:52,2023-01-04 09:38:35,32.90,in.,A
2023-01-04 09:22:15,2023-01-04 09:23:30,32.86,in.,A
2023-01-04 09:00:01,2023-01-04 09:00:35,32.82,in.,A
2023-01-04 08:42:08,2023-01-04 08:43:30,32.78,in.,A
2023-01-04 08:17:40,2023-01-04 08:18:40,32.74,in.,A
2023-01-04 07:05:58,2023-01-04 07:06:25,32.70,in.,A
2023-01-04 06:21:22,2023-01-04 06:22:30,32.66,in.,A
2023-01-04 05:49:11,2023-01-04 05:50:30,32.62,in.,A
2023-01-04 05:09:46,2023-01-04 05:10:45,32.58,in.,A
2023-01-04 03:35:42,2023-01-04 03:36:40,32.54,in.,A
2023-01-04 02:34:03,2023-01-04 02:34:40,32.50,in.,A
2023-01-03 14:34:03,2023-01-03 14:34:35,32.50,in.,A
2023-01-03 02:34:03,2023-01-03 02:34:18,32.50,in.,A
2023-01-03 01:38:22,2023-01-03 01:39:35,32.50,in.,A
2023-01-02 22:21:44,2023-01-02 22:22:40,32.47,in.,A
2023-01-02 21:08:31,2023-01-02 21:09:35,32.43,in.,A
2023-01-02 20:07:19,2023-01-02 20:08:35,32.39,in.,A
2023-01-02 18:40:21,2023-01-02 18:41:35,32.35,in.,A
2023-01-02 17:33:10,2023-01-02 17:34:35,32.31,in.,A
2023-01-02 17:18:31,2023-01-02 17:20:35,32.27,in.,A
2023-01-02 14:34:03,2023-01-02 14:34:35,32.23,in.,A
2023-01-02 14:05:54,2023-01-02 14:06:40,32.23,in.,A
2023-01-02 02:34:03,2023-01-02 02:34:35,32.19,in.,A
2023-01-01 14:34:03,2023-01-01 14:34:40,32.19,in.,A
2023-01-01 02:34:03,2023-01-01 02:34:35,32.19,in.,A
2023-01-01 00:23:21,2023-01-01 00:24:45,32.19,in.,A
2022-12-31 19:10:13,2022-12-31 19:11:40,32.15,in.,A
2022-12-31 17:59:22,2022-12-31 18:00:35,32.11,in.,A
2022-12-31 17:49:00,2022-12-31 17:49:35,32.07,in.,A
2022-12-31 17:37:12,2022-12-31 17:38:35,32.03,in.,A
2022-12-31 17:19:30,2022-12-31 17:20:35,31.99,in.,A
2022-12-31 17:02:00,2022-12-31 17:02:40,31.95,in.,A
2022-12-31 16:56:18,2022-12-31 16:57:40,31.91,in.,A
2022-12-31 16:52:37,2022-12-31 16:53:35,31.87,in.,A
2022-12-31 16:48:26,2022-12-31 16:49:18,31.83,in.,A
2022-12-31 16:45:54,2022-12-31 16:46:40,31.80,in.,A
2022-12-31 16:42:25,2022-12-31 16:43:30,31.76,in.,A
2022-12-31 16:39:03,2022-12-31 16:40:35,31.72,in.,A
2022-12-31 16:34:42,2022-12-31 16:35:18,31.68,in.,A
2022-12-31 16:30:27,2022-12-31 16:31:18,31.64,in.,A
2022-12-31 16:27:28,2022-12-31 16:28:40,31.60,in.,A
2022-12-31 16:24:33,2022-12-31 16:25:30,31.56,in.,A
2022-12-31 16:20:41,2022-12-31 16:21:30,31.52,in.,A
2022-12-31 16:18:19,2022-12-31 16:19:24,31.48,in.,A
2022-12-31 16:15:31,2022-12-31 16:16:30,31.44,in.,A
2022-12-31 16:11:14,2022-12-31 16:12:30,31.40,in.,A
2022-12-31 16:08:02,2022-12-31 16:08:18,31.36,in.,A
2022-12-31 16:03:08,2022-12-31 16:04:24,31.32,in.,A
2022-12-31 15:59:02,2022-12-31 15:59:18,31.28,in.,A
2022-12-31 15:49:16,2022-12-31 15:50:25,31.24,in.,A
2022-12-31 15:38:49,2022-12-31 15:39:18,31.20,in.,A
2022-12-31 15:32:23,2022-12-31 15:33:18,31.16,in.,A
2022-12-31 15:24:52,2022-12-31 15:25:18,31.13,in.,A
2022-12-31 15:19:59,2022-12-31 15:20:35,31.09,in.,A
2022-12-31 15:14:28,2022-12-31 15:15:18,31.05,in.,A
2022-12-31 15:04:45,2022-12-31 15:05:18,31.01,in.,A
2022-12-31 14:56:33,2022-12-31 14:57:40,30.97,in.,A
2022-12-31 14:52:11,2022-12-31 14:53:40,30.93,in.,A
2022-12-31 14:47:21,2022-12-31 14:48:35,30.89,in.,A
2022-12-31 14:43:01,2022-12-31 14:43:40,30.85,in.,A
2022-12-31 14:34:48,2022-12-31 14:35:45,30.81,in.,A
2022-12-31 14:34:03,2022-12-31 14:34:30,30.77,in.,A
2022-12-31 14:26:20,2022-12-31 14:27:40,30.77,in.,A
2022-12-31 14:18:48,2022-12-31 14:19:40,30.73,in.,A
2022-12-31 14:13:30,2022-12-31 14:14:30,30.69,in.,A
2022-12-31 14:08:03,2022-12-31 14:09:40,30.65,in.,A
2022-12-31 14:03:49,2022-12-31 14:04:25,30.61,in.,A
2022-12-31 13:57:21,2022-12-31 13:58:40,30.57,in.,A
2022-12-31 13:50:42,2022-12-31 13:51:35,30.53,in.,A
2022-12-31 13:45:24,2022-12-31 13:46:30,30.50,in.,A
2022-12-31 13:41:38,2022-12-31 13:42:30,30.46,in.,A
2022-12-31 13:37:45,2022-12-31 13:38:40,30.42,in.,A
2022-12-31 13:34:17,2022-12-31 13:35:40,30.38,in.,A
2022-12-31 13:30:47,2022-12-31 13:31:30,30.34,in.,A
2022-12-31 13:27:32,2022-12-31 13:28:40,30.30,in.,A
2022-12-31 13:24:07,2022-12-31 13:25:30,30.26,in.,A
2022-12-31 13:20:32,2022-12-31 13:21:40,30.22,in.,A
2022-12-31 13:17:40,2022-12-31 13:19:40,30.18,in.,A
2022-12-31 13:15:13,2022-12-31 13:16:35,30.14,in.,A
2022-12-31 13:12:51,2022-12-31 13:13:30,30.10,in.,A
2022-12-31 13:10:20,2022-12-31 13:11:40,30.06,in.,A
2022-12-31 13:07:17,2022-12-31 13:08:30,30.02,in.,A
2022-12-31 13:03:37,2022-12-31 13:04:30,29.98,in.,A
2022-12-31 12:57:47,2022-12-31 12:58:40,29.94,in.,A
2022-12-31 12:53:02,2022-12-31 12:53:40,29.90,in.,A
2022-12-31 12:48:21,2022-12-31 12:49:40,29.86,in.,A
2022-12-31 12:43:49,2022-12-31 12:44:40,29.83,in.,A
2022-12-31 12:39:20,2022-12-31 12:40:30,29.79,in.,A
2022-12-31 12:35:12,2022-12-31 12:36:30,29.75,in.,A
2022-12-31 12:31:46,2022-12-31 12:32:40,29.71,in.,A
2022-12-31 12:28:33,2022-12-31 12:29:35,29.67,in.,A
2022-12-31 12:25:18,2022-12-31 12:26:30,29.63,in.,A
2022-12-31 12:22:17,2022-12-31 12:23:30,29.59,in.,A
