Reading,Receive,Value,Unit,Data Quality
2023-01-09 23:05:22,2023-01-09 23:05:29,35.41,in,A
2023-01-09 23:04:22,2023-01-09 23:04:33,35.40,in,A
2023-01-09 23:03:22,2023-01-09 23:03:27,35.39,in,A
2023-01-09 23:02:22,2023-01-09 23:02:28,35.38,in,A
2023-01-09 23:01:21,2023-01-09 23:01:30,35.37,in,A
2023-01-09 23:00:22,2023-01-09 23:00:24,35.36,in,A
2023-01-09 22:58:10,2023-01-09 22:58:38,35.35,in,A
2023-01-09 22:56:02,2023-01-09 22:56:11,35.34,in,A
2023-01-09 22:55:00,2023-01-09 22:55:18,35.33,in,A
2023-01-09 22:54:00,2023-01-09 22:54:16,35.32,in,A
2023-01-09 22:50:04,2023-01-09 22:50:25,35.30,in,A
2023-01-09 22:49:04,2023-01-09 22:49:25,35.29,in,A
2023-01-09 22:48:04,2023-01-09 22:48:25,35.28,in,A
2023-01-09 22:46:28,2023-01-09 22:46:45,35.27,in,A
2023-01-09 22:45:16,2023-01-09 22:45:25,35.26,in,A
2023-01-09 22:44:36,2023-01-09 22:44:45,35.24,in,A
2023-01-09 22:43:59,2023-01-09 22:44:05,35.22,in,A
2023-01-09 22:42:59,2023-01-09 22:43:05,35.21,in,A
2023-01-09 22:41:59,2023-01-09 22:42:05,35.20,in,A
2023-01-09 22:40:06,2023-01-09 22:40:25,35.17,in,A
2023-01-09 22:39:00,2023-01-09 22:39:05,35.16,in,A
2023-01-09 22:37:05,2023-01-09 22:37:25,35.15,in,A
2023-01-09 22:35:21,2023-01-09 22:35:25,35.14,in,A
2023-01-09 22:31:19,2023-01-09 22:31:25,35.13,in,A
2023-01-09 22:22:55,2023-01-09 22:23:05,35.11,in,A
2023-01-09 22:21:24,2023-01-09 22:21:45,35.10,in,A
2023-01-09 22:20:04,2023-01-09 22:20:25,35.09,in,A
2023-01-09 22:18:36,2023-01-09 22:18:45,35.05,in,A
2023-01-09 22:17:36,2023-01-09 22:17:45,35.04,in,A
2023-01-09 22:15:23,2023-01-09 22:15:45,35.03,in,A
2023-01-09 22:12:57,2023-01-09 22:13:05,35.02,in,A
2023-01-09 22:09:51,2023-01-09 22:10:05,35.01,in,A
2023-01-09 22:08:00,2023-01-09 22:08:05,35.00,in,A
2023-01-09 22:04:55,2023-01-09 22:05:05,34.98,in,A
2023-01-09 22:03:00,2023-01-09 22:03:05,34.97,in,A
2023-01-09 22:01:43,2023-01-09 22:02:05,34.96,in,A
2023-01-09 21:57:58,2023-01-09 21:58:05,34.94,in,A
2023-01-09 21:56:58,2023-01-09 21:57:05,34.93,in,A
2023-01-09 21:55:58,2023-01-09 21:56:05,34.92,in,A
2023-01-09 21:53:58,2023-01-09 21:54:05,34.90,in,A
2023-01-09 21:52:58,2023-01-09 21:53:05,34.89,in,A
2023-01-09 21:51:57,2023-01-09 21:52:05,34.88,in,A
2023-01-09 21:49:37,2023-01-09 21:49:45,34.87,in,A
2023-01-09 21:47:34,2023-01-09 21:47:45,34.86,in,A
2023-01-09 21:45:09,2023-01-09 21:45:25,34.85,in,A
2023-01-09 21:43:03,2023-01-09 21:43:25,34.84,in,A
2023-01-09 21:40:44,2023-01-09 21:41:05,34.82,in,A
2023-01-09 21:39:15,2023-01-09 21:39:25,34.81,in,A
2023-01-09 21:38:07,2023-01-09 21:38:25,34.80,in,A
2023-01-09 21:37:06,2023-01-09 21:37:25,34.79,in,A
2023-01-09 21:36:07,2023-01-09 21:36:25,34.78,in,A
2023-01-09 21:35:07,2023-01-09 21:35:25,34.77,in,A
2023-01-09 21:34:07,2023-01-09 21:34:25,34.76,in,A
2023-01-09 21:33:07,2023-01-09 21:33:25,34.75,in,A
2023-01-09 21:32:07,2023-01-09 21:32:25,34.74,in,A
2023-01-09 21:31:33,2023-01-09 21:31:45,34.72,in,A
2023-01-09 21:30:52,2023-01-09 21:31:05,34.70,in,A
2023-01-09 21:29:53,2023-01-09 21:30:05,34.69,in,A
2023-01-09 21:28:52,2023-01-09 21:29:05,34.68,in,A
2023-01-09 21:27:52,2023-01-09 21:28:05,34.67,in,A
2023-01-09 21:26:53,2023-01-09 21:27:05,34.66,in,A
2023-01-09 21:25:53,2023-01-09 21:26:05,34.65,in,A
2023-01-09 21:24:50,2023-01-09 21:25:05,34.64,in,A
2023-01-09 21:23:51,2023-01-09 21:24:05,34.63,in,A
2023-01-09 21:22:51,2023-01-09 21:23:05,34.62,in,A
2023-01-09 21:18:33,2023-01-09 21:18:45,34.60,in,A
2023-01-09 21:15:24,2023-01-09 21:15:45,34.59,in,A
2023-01-09 21:14:02,2023-01-09 21:14:05,34.58,in,A
2023-01-09 21:13:03,2023-01-09 21:13:25,34.57,in,A
2023-01-09 21:12:06,2023-01-09 21:12:25,34.55,in,A
2023-01-09 21:11:06,2023-01-09 21:11:25,34.54,in,A
2023-01-09 21:10:06,2023-01-09 21:10:25,34.53,in,A
2023-01-09 21:09:06,2023-01-09 21:09:25,34.52,in,A
2023-01-09 21:08:06,2023-01-09 21:08:25,34.51,in,A
2023-01-09 21:07:07,2023-01-09 21:07:25,34.50,in,A
2023-01-09 21:06:02,2023-01-09 21:06:05,34.49,in,A
2023-01-09 21:05:07,2023-01-09 21:05:25,34.47,in,A
2023-01-09 21:04:08,2023-01-09 21:04:25,34.46,in,A
2023-01-09 21:03:21,2023-01-09 21:03:25,34.44,in,A
2023-01-09 21:01:22,2023-01-09 21:01:25,34.42,in,A
2023-01-09 20:53:53,2023-01-09 20:54:05,34.41,in,A
2023-01-09 20:51:37,2023-01-09 20:51:45,34.40,in,A
2023-01-09 20:46:32,2023-01-09 20:46:45,34.38,in,A
2023-01-09 20:44:26,2023-01-09 20:44:45,34.37,in,A
2023-01-09 20:43:16,2023-01-09 20:43:25,34.36,in,A
2023-01-09 20:42:16,2023-01-09 20:42:25,34.35,in,A
2023-01-09 20:41:16,2023-01-09 20:41:25,34.34,in,A
2023-01-09 20:40:16,2023-01-09 20:40:25,34.33,in,A
2023-01-09 20:39:16,2023-01-09 20:39:25,34.32,in,A
2023-01-09 20:35:36,2023-01-09 20:35:45,34.29,in,A
2023-01-09 20:34:36,2023-01-09 20:34:45,34.28,in,A
2023-01-09 20:33:36,2023-01-09 20:33:45,34.27,in,A
2023-01-09 20:30:17,2023-01-09 20:30:25,34.21,in,A
2023-01-09 20:29:18,2023-01-09 20:29:25,34.20,in,A
2023-01-09 20:25:17,2023-01-09 20:25:25,34.11,in,A
2023-01-09 20:24:18,2023-01-09 20:24:25,34.10,in,A
2023-01-09 20:23:14,2023-01-09 20:23:25,34.09,in,A
2023-01-09 20:21:29,2023-01-09 20:21:45,34.08,in,A
2023-01-09 20:19:56,2023-01-09 20:20:05,34.07,in,A
2023-01-09 20:18:56,2023-01-09 20:19:05,34.06,in,A
2023-01-09 20:17:49,2023-01-09 20:18:05,34.05,in,A
2023-01-09 20:15:42,2023-01-09 20:15:45,34.03,in,A
2023-01-09 20:14:42,2023-01-09 20:14:45,34.02,in,A
2023-01-09 20:13:43,2023-01-09 20:14:05,34.01,in,A
2023-01-09 20:12:59,2023-01-09 20:13:05,33.99,in,A
2023-01-09 20:11:59,2023-01-09 20:12:05,33.98,in,A
2023-01-09 20:11:00,2023-01-09 20:11:05,33.97,in,A
2023-01-09 20:10:00,2023-01-09 20:10:05,33.96,in,A
2023-01-09 20:08:36,2023-01-09 20:08:45,33.95,in,A
2023-01-09 20:06:31,2023-01-09 20:06:45,33.94,in,A
2023-01-09 20:05:10,2023-01-09 20:05:25,33.93,in,A
2023-01-09 20:02:33,2023-01-09 20:02:45,33.91,in,A
2023-01-09 20:01:32,2023-01-09 20:01:45,33.90,in,A
2023-01-09 20:00:22,2023-01-09 20:00:25,33.89,in,A
2023-01-09 19:57:46,2023-01-09 19:58:05,33.87,in,A
2023-01-09 19:54:57,2023-01-09 19:55:05,33.86,in,A
2023-01-09 19:47:34,2023-01-09 19:47:45,33.84,in,A
2023-01-09 19:46:20,2023-01-09 19:46:25,33.83,in,A
2023-01-09 19:45:21,2023-01-09 19:45:25,33.82,in,A
2023-01-09 19:44:22,2023-01-09 19:44:25,33.81,in,A
2023-01-09 19:43:25,2023-01-09 19:43:45,33.79,in,A
2023-01-09 19:42:26,2023-01-09 19:42:45,33.78,in,A
2023-01-09 19:41:31,2023-01-09 19:41:45,33.76,in,A
2023-01-09 19:39:51,2023-01-09 19:40:05,33.75,in,A
2023-01-09 19:35:31,2023-01-09 19:35:45,33.71,in,A
2023-01-09 19:34:32,2023-01-09 19:34:45,33.70,in,A
2023-01-09 19:33:57,2023-01-09 19:34:05,33.68,in,A
2023-01-09 19:32:58,2023-01-09 19:33:05,33.67,in,A
2023-01-09 19:32:17,2023-01-09 19:32:25,33.65,in,A
2023-01-09 19:22:15,2023-01-09 19:22:25,33.61,in,A
2023-01-09 19:21:16,2023-01-09 19:21:25,33.60,in,A
2023-01-09 19:20:16,2023-01-09 19:20:25,33.59,in,A
2023-01-09 19:19:09,2023-01-09 19:19:25,33.58,in,A
2023-01-09 19:18:01,2023-01-09 19:18:05,33.57,in,A
2023-01-09 19:17:09,2023-01-09 19:17:25,33.55,in,A
2023-01-09 19:16:10,2023-01-09 19:16:25,33.54,in,A
2023-01-09 19:14:05,2023-01-09 19:14:25,33.53,in,A
2023-01-09 19:12:14,2023-01-09 19:12:25,33.52,in,A
2023-01-09 19:10:15,2023-01-09 19:10:25,33.50,in,A
2023-01-09 19:06:55,2023-01-09 19:07:05,33.48,in,A
2023-01-09 19:00:39,2023-01-09 19:00:45,33.43,in,A
2023-01-09 18:59:30,2023-01-09 18:59:45,33.42,in,A
2023-01-09 18:47:41,2023-01-09 18:47:45,33.40,in,A
2023-01-09 18:44:50,2023-01-09 18:45:05,33.38,in,A
2023-01-09 18:43:51,2023-01-09 18:44:05,33.37,in,A
2023-01-09 18:43:17,2023-01-09 18:43:25,33.35,in,A
2023-01-09 18:42:45,2023-01-09 18:43:05,33.33,in,A
2023-01-09 18:42:12,2023-01-09 18:42:25,33.31,in,A
2023-01-09 18:41:41,2023-01-09 18:41:45,33.29,in,A
2023-01-09 18:41:08,2023-01-09 18:41:25,33.27,in,A
2023-01-09 18:40:10,2023-01-09 18:40:25,33.25,in,A
2023-01-09 18:39:11,2023-01-09 18:39:25,33.24,in,A
2023-01-09 18:37:20,2023-01-09 18:37:25,33.23,in,A
2023-01-09 18:34:40,2023-01-09 18:34:45,33.19,in,A
2023-01-09 18:29:48,2023-01-09 18:30:05,33.16,in,A
2023-01-09 18:24:36,2023-01-09 18:24:45,33.15,in,A
2023-01-09 17:47:13,2023-01-09 17:47:25,33.07,in,A
2023-01-09 17:43:21,2023-01-09 17:43:25,33.05,in,A
2023-01-09 17:33:25,2023-01-09 17:33:45,33.00,in,A
2023-01-09 17:32:05,2023-01-09 17:32:25,32.99,in,A
2023-01-09 17:30:29,2023-01-09 17:30:45,32.98,in,A
2023-01-09 17:28:01,2023-01-09 17:28:05,32.96,in,A
2023-01-09 17:18:36,2023-01-09 17:18:45,32.91,in,A
2023-01-09 17:17:03,2023-01-09 17:17:25,32.90,in,A
2023-01-09 17:14:15,2023-01-09 17:14:25,32.88,in,A
2023-01-09 17:13:15,2023-01-09 17:13:25,32.87,in,A
2023-01-09 17:10:15,2023-01-09 17:10:25,32.84,in,A
2023-01-09 17:09:16,2023-01-09 17:09:25,32.83,in,A
2023-01-09 17:08:26,2023-01-09 17:08:45,32.81,in,A
2023-01-09 17:06:07,2023-01-09 17:06:25,32.75,in,A
2023-01-09 17:05:47,2023-01-09 17:06:05,32.73,in,A
2023-01-09 17:03:49,2023-01-09 17:04:05,32.70,in,A
2023-01-09 17:03:12,2023-01-09 17:03:25,32.68,in,A
2023-01-09 17:02:12,2023-01-09 17:02:25,32.67,in,A
2023-01-09 17:00:38,2023-01-09 17:00:45,32.64,in,A
2023-01-09 16:59:39,2023-01-09 16:59:45,32.63,in,A
2023-01-09 16:58:55,2023-01-09 16:59:05,32.61,in,A
2023-01-09 16:57:56,2023-01-09 16:58:05,32.60,in,A
2023-01-09 16:56:00,2023-01-09 16:56:05,32.57,in,A
2023-01-09 16:55:11,2023-01-09 16:55:25,32.55,in,A
2023-01-09 16:54:11,2023-01-09 16:54:25,32.54,in,A
2023-01-09 16:53:11,2023-01-09 16:53:25,32.53,in,A
2023-01-09 16:52:11,2023-01-09 16:52:25,32.52,in,A
2023-01-09 16:51:11,2023-01-09 16:51:25,32.51,in,A
2023-01-09 16:50:12,2023-01-09 16:50:25,32.50,in,A
2023-01-09 16:46:45,2023-01-09 16:47:05,32.47,in,A
2023-01-09 16:45:24,2023-01-09 16:45:45,32.46,in,A
2023-01-09 16:43:43,2023-01-09 16:44:05,32.45,in,A
2023-01-09 16:42:19,2023-01-09 16:42:25,32.44,in,A
2023-01-09 16:41:19,2023-01-09 16:41:25,32.43,in,AN
2023-01-09 15:55:26,2023-01-09 15:55:45,32.42,in,A
2023-01-09 15:46:18,2023-01-09 15:46:25,32.40,in,A
2023-01-09 15:44:17,2023-01-09 15:44:25,32.39,in,A
2023-01-09 15:41:18,2023-01-09 15:41:25,32.37,in,A
2023-01-09 15:39:48,2023-01-09 15:40:05,32.36,in,A
2023-01-09 15:35:22,2023-01-09 15:35:25,32.34,in,A
2023-01-09 15:32:51,2023-01-09 15:33:05,32.32,in,A
2023-01-09 15:29:39,2023-01-09 15:29:45,32.25,in,A
2023-01-09 15:27:00,2023-01-09 15:27:05,32.19,in,A
2023-01-09 15:26:24,2023-01-09 15:26:45,32.17,in,A
2023-01-09 15:25:39,2023-01-09 15:25:45,32.15,in,A
2023-01-09 15:24:18,2023-01-09 15:24:25,32.11,in,A
2023-01-09 15:23:19,2023-01-09 15:23:25,32.10,in,A
2023-01-09 15:21:46,2023-01-09 15:22:05,32.07,in,A
2023-01-09 15:20:40,2023-01-09 15:20:45,32.03,in,A
2023-01-09 15:20:04,2023-01-09 15:20:25,32.01,in,A
2023-01-09 15:19:10,2023-01-09 15:19:25,31.99,in,A
2023-01-09 15:18:11,2023-01-09 15:18:25,31.98,in,A
2023-01-09 15:14:50,2023-01-09 15:15:05,31.95,in,A
2023-01-09 15:13:13,2023-01-09 15:13:25,31.94,in,A
2023-01-09 15:11:47,2023-01-09 15:12:05,31.93,in,A
2023-01-09 15:10:21,2023-01-09 15:10:25,31.92,in,A
2023-01-09 15:08:44,2023-01-09 15:09:05,31.91,in,A
2023-01-09 15:07:06,2023-01-09 15:07:25,31.90,in,A
2023-01-09 15:02:14,2023-01-09 15:02:25,31.87,in,A
2023-01-09 15:00:58,2023-01-09 15:01:05,31.86,in,A
2023-01-09 14:59:58,2023-01-09 15:00:05,31.85,in,A
2023-01-09 14:58:58,2023-01-09 14:59:05,31.84,in,A
2023-01-09 14:57:59,2023-01-09 14:58:05,31.83,in,A
2023-01-09 14:56:31,2023-01-09 14:56:45,31.82,in,A
2023-01-09 14:55:31,2023-01-09 14:55:45,31.81,in,A
2023-01-09 14:54:31,2023-01-09 14:54:45,31.80,in,A
2023-01-09 14:53:31,2023-01-09 14:53:45,31.79,in,A
2023-01-09 14:52:31,2023-01-09 14:52:45,31.78,in,A
2023-01-09 14:51:32,2023-01-09 14:51:45,31.77,in,A
2023-01-09 14:50:31,2023-01-09 14:50:45,31.76,in,A
2023-01-09 14:49:10,2023-01-09 14:49:25,31.75,in,A
2023-01-09 14:47:30,2023-01-09 14:47:45,31.74,in,A
2023-01-09 14:45:30,2023-01-09 14:45:45,31.73,in,A
2023-01-09 14:42:29,2023-01-09 14:42:45,31.70,in,A
2023-01-09 14:41:29,2023-01-09 14:41:45,31.69,in,A
2023-01-09 14:40:30,2023-01-09 14:40:45,31.68,in,A
2023-01-09 14:39:38,2023-01-09 14:39:45,31.66,in,A
2023-01-09 14:37:50,2023-01-09 14:38:05,31.63,in,A
2023-01-09 14:37:07,2023-01-09 14:37:25,31.61,in,A
2023-01-09 14:34:47,2023-01-09 14:35:05,31.56,in,A
2023-01-09 14:32:58,2023-01-09 14:33:05,31.53,in,A
2023-01-09 14:31:59,2023-01-09 14:32:05,31.52,in,A
2023-01-09 14:30:59,2023-01-09 14:31:05,31.51,in,A
2023-01-09 14:30:03,2023-01-09 14:30:25,31.49,in,A
2023-01-09 14:29:14,2023-01-09 14:29:25,31.47,in,A
2023-01-09 14:28:15,2023-01-09 14:28:25,31.46,in,A
2023-01-09 14:26:32,2023-01-09 14:26:45,31.45,in,A
2023-01-09 14:24:13,2023-01-09 14:24:25,31.44,in,A
2023-01-09 14:20:19,2023-01-09 14:20:25,31.43,in,A
2023-01-09 14:17:36,2023-01-09 14:17:45,31.42,in,A
2023-01-09 14:16:36,2023-01-09 14:16:45,31.41,in,A
2023-01-09 14:15:36,2023-01-09 14:15:45,31.40,in,A
2023-01-09 14:14:36,2023-01-09 14:14:45,31.39,in,A
2023-01-09 14:13:36,2023-01-09 14:13:45,31.38,in,A
2023-01-09 14:12:37,2023-01-09 14:12:45,31.37,in,A
2023-01-09 14:11:39,2023-01-09 14:11:45,31.35,in,A
2023-01-09 14:10:39,2023-01-09 14:10:45,31.34,in,A
2023-01-09 14:09:43,2023-01-09 14:10:05,31.33,in,A
2023-01-09 14:06:39,2023-01-09 14:06:45,31.30,in,A
2023-01-09 14:05:39,2023-01-09 14:05:45,31.29,in,A
2023-01-09 14:04:40,2023-01-09 14:04:45,31.28,in,A
2023-01-09 14:02:44,2023-01-09 14:03:05,31.25,in,A
2023-01-09 14:01:55,2023-01-09 14:02:05,31.23,in,A
2023-01-09 14:00:33,2023-01-09 14:00:45,31.19,in,A
2023-01-09 13:58:36,2023-01-09 13:58:45,31.16,in,A
2023-01-09 13:54:13,2023-01-09 13:54:25,31.07,in,A
2023-01-09 13:53:30,2023-01-09 13:53:45,31.05,in,A
2023-01-09 13:52:16,2023-01-09 13:52:25,31.01,in,A
2023-01-09 13:51:16,2023-01-09 13:51:25,31.00,in,A
2023-01-09 13:50:17,2023-01-09 13:50:25,30.99,in,A
2023-01-09 13:49:17,2023-01-09 13:49:25,30.98,in,A
2023-01-09 13:46:29,2023-01-09 13:46:45,30.94,in,A
2023-01-09 13:44:51,2023-01-09 13:45:05,30.91,in,A
2023-01-09 13:43:52,2023-01-09 13:44:05,30.90,in,A
2023-01-09 13:40:00,2023-01-09 13:40:05,30.87,in,A
2023-01-09 13:36:34,2023-01-09 13:36:45,30.85,in,A
2023-01-09 13:35:34,2023-01-09 13:35:45,30.84,in,A
2023-01-09 13:34:34,2023-01-09 13:34:45,30.83,in,A
2023-01-09 13:33:35,2023-01-09 13:33:45,30.82,in,A
2023-01-09 13:33:11,2023-01-09 13:33:25,30.80,in,A
2023-01-09 13:32:40,2023-01-09 13:32:45,30.78,in,A
2023-01-09 13:31:31,2023-01-09 13:31:45,30.74,in,A
2023-01-09 13:30:42,2023-01-09 13:30:45,30.72,in,A
2023-01-09 13:28:22,2023-01-09 13:28:25,30.70,in,A
2023-01-09 13:21:06,2023-01-09 13:21:25,30.62,in,A
2023-01-09 13:20:09,2023-01-09 13:20:25,30.60,in,A
2023-01-09 13:19:32,2023-01-09 13:19:45,30.58,in,A
2023-01-09 13:17:33,2023-01-09 13:17:45,30.56,in,A
2023-01-09 13:16:06,2023-01-09 13:16:25,30.55,in,A
2023-01-09 13:14:46,2023-01-09 13:15:05,30.54,in,A
2023-01-09 13:13:47,2023-01-09 13:14:05,30.53,in,A
2023-01-09 13:13:06,2023-01-09 13:13:25,30.51,in,A
2023-01-09 13:12:06,2023-01-09 13:12:25,30.50,in,A
2023-01-09 13:09:17,2023-01-09 13:09:25,30.46,in,A
2023-01-09 13:08:58,2023-01-09 13:09:05,30.44,in,A
2023-01-09 13:07:34,2023-01-09 13:07:45,30.41,in,A
2023-01-09 13:06:22,2023-01-09 13:06:25,30.40,in,A
2023-01-09 13:04:31,2023-01-09 13:04:45,30.37,in,A
2023-01-09 13:03:32,2023-01-09 13:03:45,30.36,in,A
2023-01-09 13:02:35,2023-01-09 13:02:45,30.34,in,A
2023-01-09 13:01:37,2023-01-09 13:01:45,30.32,in,A
2023-01-09 13:00:38,2023-01-09 13:00:45,30.31,in,A
2023-01-09 12:57:15,2023-01-09 12:57:25,30.29,in,A
2023-01-09 12:56:15,2023-01-09 12:56:25,30.28,in,A
2023-01-09 12:53:55,2023-01-09 12:54:05,30.23,in,A
2023-01-09 12:53:22,2023-01-09 12:53:25,30.21,in,A
2023-01-09 12:52:47,2023-01-09 12:53:05,30.19,in,A
2023-01-09 12:52:02,2023-01-09 12:52:05,30.17,in,A
2023-01-09 12:51:01,2023-01-09 12:51:05,30.16,in,A
2023-01-09 12:50:01,2023-01-09 12:50:05,30.15,in,A
2023-01-09 12:48:57,2023-01-09 12:49:05,30.14,in,A
2023-01-09 12:48:06,2023-01-09 12:48:25,30.12,in,A
2023-01-09 12:47:45,2023-01-09 12:48:05,30.10,in,A
2023-01-09 12:45:35,2023-01-09 12:45:45,30.05,in,A
2023-01-09 12:44:36,2023-01-09 12:44:45,30.03,in,A
2023-01-09 12:43:59,2023-01-09 12:44:05,30.01,in,A
2023-01-09 12:43:11,2023-01-09 12:43:25,29.99,in,A
2023-01-09 12:42:11,2023-01-09 12:42:25,29.98,in,A
2023-01-09 12:41:11,2023-01-09 12:41:25,29.97,in,A
2023-01-09 12:40:11,2023-01-09 12:40:25,29.96,in,A
2023-01-09 12:39:11,2023-01-09 12:39:25,29.95,in,A
2023-01-09 12:37:12,2023-01-09 12:37:25,29.93,in,A
2023-01-09 12:36:42,2023-01-09 12:36:45,29.91,in,A
2023-01-09 12:35:42,2023-01-09 12:35:45,29.90,in,A
2023-01-09 12:34:42,2023-01-09 12:34:45,29.89,in,A
2023-01-09 12:33:45,2023-01-09 12:34:05,29.87,in,A
2023-01-09 12:31:34,2023-01-09 12:31:45,29.81,in,A
2023-01-09 12:30:48,2023-01-09 12:31:05,29.79,in,A
2023-01-09 12:29:48,2023-01-09 12:30:05,29.78,in,A
2023-01-09 12:27:48,2023-01-09 12:28:05,29.76,in,A
2023-01-09 12:26:49,2023-01-09 12:27:05,29.75,in,A
2023-01-09 12:25:29,2023-01-09 12:25:45,29.74,in,A
2023-01-09 12:24:03,2023-01-09 12:24:25,29.73,in,A
2023-01-09 12:22:03,2023-01-09 12:22:25,29.71,in,A
2023-01-09 12:21:03,2023-01-09 12:21:25,29.70,in,A
2023-01-09 12:20:03,2023-01-09 12:20:25,29.69,in,A
2023-01-09 12:19:03,2023-01-09 12:19:25,29.68,in,A
2023-01-09 12:18:04,2023-01-09 12:18:25,29.67,in,A
2023-01-09 12:15:38,2023-01-09 12:15:45,29.65,in,A
2023-01-09 12:14:38,2023-01-09 12:14:45,29.64,in,A
2023-01-09 12:12:40,2023-01-09 12:12:45,29.62,in,A
2023-01-09 12:11:54,2023-01-09 12:12:05,29.60,in,A
2023-01-09 12:11:04,2023-01-09 12:11:25,29.58,in,A
2023-01-09 12:10:08,2023-01-09 12:10:25,29.56,in,A
2023-01-09 12:09:09,2023-01-09 12:09:25,29.55,in,A
2023-01-09 12:07:27,2023-01-09 12:07:45,29.52,in,A
2023-01-09 12:05:58,2023-01-09 12:06:05,29.49,in,A
2023-01-09 12:04:46,2023-01-09 12:05:05,29.48,in,A
2023-01-09 12:02:53,2023-01-09 12:03:05,29.45,in,A
2023-01-09 12:01:53,2023-01-09 12:02:05,29.44,in,A
2023-01-09 12:00:53,2023-01-09 12:01:05,29.43,in,A
2023-01-09 11:59:54,2023-01-09 12:00:05,29.42,in,A
2023-01-09 11:58:18,2023-01-09 11:58:25,29.39,in,A
2023-01-09 11:57:18,2023-01-09 11:57:25,29.38,in,A
2023-01-09 11:56:19,2023-01-09 11:56:25,29.37,in,A
2023-01-09 11:55:31,2023-01-09 11:55:45,29.35,in,A
2023-01-09 11:54:31,2023-01-09 11:54:45,29.34,in,A
2023-01-09 11:53:35,2023-01-09 11:53:45,29.32,in,A
2023-01-09 11:52:36,2023-01-09 11:52:45,29.31,in,A
2023-01-09 11:51:59,2023-01-09 11:52:05,29.29,in,A
2023-01-09 11:51:39,2023-01-09 11:51:45,29.27,in,A
2023-01-09 11:50:29,2023-01-09 11:50:45,29.23,in,A
2023-01-09 11:49:58,2023-01-09 11:50:05,29.21,in,A
2023-01-09 11:49:33,2023-01-09 11:49:45,29.19,in,A
2023-01-09 11:49:17,2023-01-09 11:49:25,29.17,in,A
2023-01-09 11:48:43,2023-01-09 11:49:05,29.15,in,A
2023-01-09 11:47:49,2023-01-09 11:48:05,29.13,in,A
2023-01-09 11:46:14,2023-01-09 11:46:25,29.10,in,A
2023-01-09 11:44:41,2023-01-09 11:44:45,29.06,in,A
2023-01-09 11:43:42,2023-01-09 11:43:45,29.05,in,A
2023-01-09 11:43:06,2023-01-09 11:43:25,29.03,in,A
2023-01-09 11:42:06,2023-01-09 11:42:25,29.02,in,A
2023-01-09 11:41:19,2023-01-09 11:41:25,29.00,in,A
2023-01-09 11:39:13,2023-01-09 11:39:25,28.98,in,A
2023-01-09 11:37:42,2023-01-09 11:37:45,28.97,in,A
2023-01-09 11:36:22,2023-01-09 11:36:25,28.96,in,A
2023-01-09 11:34:56,2023-01-09 11:35:05,28.95,in,A
2023-01-09 11:33:33,2023-01-09 11:33:45,28.94,in,A
2023-01-09 11:32:25,2023-01-09 11:32:45,28.93,in,A
2023-01-09 11:31:26,2023-01-09 11:31:45,28.92,in,A
2023-01-09 11:29:18,2023-01-09 11:29:25,28.90,in,A
2023-01-09 11:28:15,2023-01-09 11:28:25,28.89,in,A
2023-01-09 11:25:52,2023-01-09 11:26:22,28.87,in,A
2023-01-09 11:24:52,2023-01-09 11:25:18,28.86,in,A
2023-01-09 11:23:53,2023-01-09 11:24:06,28.85,in,A
2023-01-09 11:23:13,2023-01-09 11:23:26,28.83,in,A
2023-01-09 11:22:30,2023-01-09 11:22:54,28.81,in,A
2023-01-09 11:21:49,2023-01-09 11:22:21,28.79,in,A
2023-01-09 11:21:07,2023-01-09 11:21:27,28.77,in,A
2023-01-09 11:20:12,2023-01-09 11:20:41,28.75,in,A
2023-01-09 11:19:28,2023-01-09 11:19:45,28.73,in,A
2023-01-09 11:17:29,2023-01-09 11:17:48,28.71,in,A
2023-01-09 11:16:39,2023-01-09 11:16:57,28.69,in,A
2023-01-09 11:16:17,2023-01-09 11:16:41,28.67,in,A
2023-01-09 11:15:40,2023-01-09 11:15:52,28.65,in,A
2023-01-09 11:14:52,2023-01-09 11:15:12,28.63,in,A
2023-01-09 11:13:54,2023-01-09 11:14:06,28.61,in,A
2023-01-09 11:13:07,2023-01-09 11:13:35,28.59,in,A
2023-01-09 11:12:08,2023-01-09 11:12:24,28.58,in,A
2023-01-09 11:11:29,2023-01-09 11:11:47,28.56,in,A
2023-01-09 11:09:57,2023-01-09 11:10:07,28.53,in,A
2023-01-09 11:09:00,2023-01-09 11:09:14,28.51,in,A
2023-01-09 11:08:23,2023-01-09 11:08:53,28.49,in,A
2023-01-09 11:06:24,2023-01-09 11:06:57,28.47,in,A
2023-01-09 11:05:35,2023-01-09 11:05:51,28.45,in,A
2023-01-09 11:03:02,2023-01-09 11:03:28,28.40,in,A
2023-01-09 11:02:03,2023-01-09 11:02:29,28.39,in,A
2023-01-09 11:01:29,2023-01-09 11:01:49,28.37,in,A
2023-01-09 11:00:48,2023-01-09 11:01:12,28.35,in,A
2023-01-09 10:59:19,2023-01-09 10:59:31,28.31,in,A
2023-01-09 10:59:00,2023-01-09 10:59:07,28.29,in,A
2023-01-09 10:58:17,2023-01-09 10:58:39,28.27,in,A
2023-01-09 10:56:20,2023-01-09 10:56:27,28.24,in,A
2023-01-09 10:55:21,2023-01-09 10:55:38,28.23,in,A
2023-01-09 10:54:31,2023-01-09 10:54:55,28.21,in,A
