Reading,Receive,Value,Unit,Data Quality
2023-01-13 07:57:23,2023-01-13 07:59:00,0.04,in.,A
2023-01-13 07:56:14,2023-01-13 07:57:15,0.04,in.,A
2023-01-13 07:55:33,2023-01-13 07:57:15,0.04,in.,A
2023-01-13 07:53:41,2023-01-13 07:54:54,0.04,in.,A
2023-01-13 07:27:09,2023-01-13 07:28:54,0.04,in.,A
2023-01-13 06:45:15,2023-01-13 06:46:54,0.04,in.,A
2023-01-13 06:31:03,2023-01-13 06:32:54,0.04,in.,A
2023-01-13 02:06:35,2023-01-13 02:06:55,0.00,in.,A
2023-01-12 14:06:35,2023-01-12 14:07:10,0.00,in.,A
2023-01-12 02:06:35,2023-01-12 02:06:55,0.00,in.,A
2023-01-11 20:45:20,2023-01-11 20:46:55,0.04,in.,A
2023-01-11 18:48:23,2023-01-11 18:48:55,0.04,in.,A
2023-01-11 17:39:59,2023-01-11 17:40:55,0.04,in.,A
2023-01-11 17:00:23,2023-01-11 17:01:00,0.04,in.,A
2023-01-11 16:36:53,2023-01-11 16:38:55,0.04,in.,A
2023-01-11 16:27:18,2023-01-11 16:29:05,0.04,in.,A
2023-01-11 16:18:14,2023-01-11 16:19:00,0.04,in.,A
2023-01-11 16:12:33,2023-01-11 16:12:55,0.04,in.,A
2023-01-11 15:58:01,2023-01-11 15:59:00,0.04,in.,A
2023-01-11 15:43:16,2023-01-11 15:45:10,0.04,in.,A
2023-01-11 15:34:52,2023-01-11 15:37:10,0.04,in.,A
2023-01-11 15:30:28,2023-01-11 15:30:55,0.04,in.,A
2023-01-11 15:18:18,2023-01-11 15:19:00,0.04,in.,A
2023-01-11 15:08:06,2023-01-11 15:09:00,0.04,in.,A
2023-01-11 14:58:38,2023-01-11 15:00:54,0.04,in.,A
2023-01-11 14:50:08,2023-01-11 14:51:00,0.04,in.,A
2023-01-11 14:43:09,2023-01-11 14:45:00,0.04,in.,A
2023-01-11 14:36:33,2023-01-11 14:36:54,0.04,in.,A
2023-01-11 14:23:07,2023-01-11 14:25:00,0.04,in.,A
2023-01-11 14:06:44,2023-01-11 14:08:54,0.04,in.,A
2023-01-11 14:06:35,2023-01-11 14:06:54,0.00,in.,A
2023-01-11 13:56:15,2023-01-11 13:56:55,0.04,in.,A
2023-01-11 13:49:27,2023-01-11 13:50:55,0.04,in.,A
2023-01-11 13:42:08,2023-01-11 13:42:55,0.04,in.,A
2023-01-11 13:36:00,2023-01-11 13:36:54,0.04,in.,A
2023-01-11 13:27:21,2023-01-11 13:28:54,0.04,in.,A
2023-01-11 13:20:59,2023-01-11 13:22:55,0.04,in.,A
2023-01-11 13:13:55,2023-01-11 13:15:10,0.04,in.,A
2023-01-11 13:04:59,2023-01-11 13:06:54,0.04,in.,A
2023-01-11 12:54:03,2023-01-11 12:55:00,0.04,in.,A
2023-01-11 12:48:12,2023-01-11 12:48:55,0.04,in.,A
2023-01-11 12:40:29,2023-01-11 12:40:55,0.04,in.,A
2023-01-11 12:33:28,2023-01-11 12:35:00,0.04,in.,A
2023-01-11 12:24:01,2023-01-11 12:25:10,0.04,in.,A
2023-01-11 12:12:43,2023-01-11 12:14:55,0.04,in.,A
2023-01-11 12:02:02,2023-01-11 12:02:54,0.04,in.,A
2023-01-11 11:48:07,2023-01-11 11:48:55,0.04,in.,A
2023-01-11 11:27:42,2023-01-11 11:29:00,0.04,in.,A
2023-01-11 11:11:02,2023-01-11 11:12:55,0.04,in.,A
2023-01-11 10:53:01,2023-01-11 10:54:54,0.04,in.,A
2023-01-11 10:43:50,2023-01-11 10:44:50,0.04,in.,A
2023-01-11 10:19:50,2023-01-11 10:20:54,0.04,in.,A
2023-01-11 10:00:57,2023-01-11 10:02:54,0.04,in.,A
2023-01-11 09:10:28,2023-01-11 09:11:05,0.04,in.,A
2023-01-11 08:32:18,2023-01-11 08:32:55,0.04,in.,A
2023-01-11 07:30:29,2023-01-11 07:31:10,0.04,in.,A
2023-01-11 06:48:53,2023-01-11 06:51:05,0.04,in.,A
2023-01-11 06:16:39,2023-01-11 06:19:05,0.04,in.,A
2023-01-11 04:52:31,2023-01-11 04:52:55,0.04,in.,A
2023-01-11 03:21:19,2023-01-11 03:23:00,0.04,in.,A
2023-01-11 02:06:35,2023-01-11 02:07:15,0.00,in.,A
2023-01-11 00:52:38,2023-01-11 00:54:54,0.04,in.,A
2023-01-11 00:42:43,2023-01-11 00:45:00,0.04,in.,A
2023-01-11 00:28:43,2023-01-11 00:30:45,0.04,in.,A
2023-01-10 17:04:10,2023-01-10 17:04:55,0.04,in.,A
2023-01-10 14:06:35,2023-01-10 14:07:00,0.00,in.,A
2023-01-10 12:33:23,2023-01-10 12:35:00,0.04,in.,A
2023-01-10 11:05:34,2023-01-10 11:07:00,0.04,in.,A
2023-01-10 10:07:12,2023-01-10 10:08:54,0.04,in.,A
2023-01-10 09:16:34,2023-01-10 09:17:00,0.04,in.,A
2023-01-10 09:08:58,2023-01-10 09:11:00,0.04,in.,A
2023-01-10 08:40:56,2023-01-10 08:42:54,0.04,in.,A
2023-01-10 07:27:48,2023-01-10 07:28:55,0.04,in.,A
2023-01-10 05:50:44,2023-01-10 05:52:54,0.04,in.,A
2023-01-10 05:05:40,2023-01-10 05:07:00,0.04,in.,A
2023-01-10 03:36:34,2023-01-10 03:36:50,0.04,in.,A
2023-01-10 03:02:31,2023-01-10 03:02:50,0.04,in.,A
2023-01-10 02:49:57,2023-01-10 02:51:00,0.04,in.,A
2023-01-10 02:47:00,2023-01-10 02:48:54,0.04,in.,A
2023-01-10 02:45:05,2023-01-10 02:48:54,0.04,in.,A
2023-01-10 02:43:13,2023-01-10 02:45:05,0.04,in.,A
2023-01-10 02:41:05,2023-01-10 02:42:55,0.04,in.,A
2023-01-10 02:39:46,2023-01-10 02:40:54,0.04,in.,A
2023-01-10 02:37:13,2023-01-10 02:38:55,0.04,in.,A
2023-01-10 02:35:26,2023-01-10 02:36:54,0.04,in.,A
2023-01-10 02:31:56,2023-01-10 02:32:55,0.04,in.,A
2023-01-10 02:28:55,2023-01-10 02:31:00,0.04,in.,A
2023-01-10 02:24:35,2023-01-10 02:26:55,0.04,in.,A
2023-01-10 02:22:42,2023-01-10 02:24:54,0.04,in.,A
2023-01-10 02:18:09,2023-01-10 02:18:54,0.04,in.,A
2023-01-10 02:06:35,2023-01-10 02:07:00,0.00,in.,A
2023-01-10 01:42:16,2023-01-10 01:43:00,0.04,in.,A
2023-01-10 01:20:36,2023-01-10 01:22:54,0.04,in.,A
2023-01-10 00:57:42,2023-01-10 00:58:55,0.04,in.,A
2023-01-10 00:44:21,2023-01-10 00:44:54,0.04,in.,A
2023-01-10 00:28:25,2023-01-10 00:29:15,0.04,in.,A
2023-01-09 23:23:49,2023-01-09 23:25:00,0.04,in.,A
2023-01-09 21:47:34,2023-01-09 21:49:15,0.04,in.,A
2023-01-09 18:43:57,2023-01-09 18:45:00,0.04,in.,A
2023-01-09 18:14:26,2023-01-09 18:14:54,0.04,in.,A
2023-01-09 17:57:38,2023-01-09 18:00:50,0.04,in.,A
2023-01-09 17:54:10,2023-01-09 17:54:55,0.04,in.,A
2023-01-09 17:02:38,2023-01-09 17:04:54,0.04,in.,A
2023-01-09 16:50:24,2023-01-09 16:50:54,0.04,in.,A
2023-01-09 16:36:52,2023-01-09 16:39:00,0.04,in.,A
2023-01-09 16:24:57,2023-01-09 16:26:50,0.04,in.,A
2023-01-09 16:01:31,2023-01-09 16:02:50,0.04,in.,A
2023-01-09 15:37:17,2023-01-09 15:38:54,0.04,in.,A
2023-01-09 15:12:31,2023-01-09 15:12:54,0.04,in.,A
2023-01-09 15:03:26,2023-01-09 15:05:00,0.04,in.,A
2023-01-09 14:29:22,2023-01-09 14:31:00,0.04,in.,A
2023-01-09 14:22:45,2023-01-09 14:25:05,0.04,in.,A
2023-01-09 14:15:08,2023-01-09 14:16:55,0.04,in.,A
2023-01-09 14:05:01,2023-01-09 14:06:55,0.04,in.,A
2023-01-09 13:47:17,2023-01-09 13:48:55,0.04,in.,A
2023-01-09 13:37:50,2023-01-09 13:39:00,0.04,in.,A
2023-01-09 13:21:11,2023-01-09 13:22:54,0.04,in.,A
2023-01-09 13:12:40,2023-01-09 13:14:54,0.04,in.,A
2023-01-09 13:00:44,2023-01-09 13:03:00,0.04,in.,A
2023-01-09 12:54:52,2023-01-09 12:57:00,0.04,in.,A
2023-01-09 12:48:04,2023-01-09 12:49:00,0.04,in.,A
2023-01-09 12:41:42,2023-01-09 12:42:55,0.04,in.,A
2023-01-09 12:34:18,2023-01-09 12:34:55,0.04,in.,A
2023-01-09 12:29:50,2023-01-09 12:30:55,0.04,in.,A
2023-01-09 12:25:45,2023-01-09 12:27:00,0.04,in.,A
2023-01-09 12:20:02,2023-01-09 12:21:00,0.04,in.,A
2023-01-09 12:13:00,2023-01-09 12:15:00,0.04,in.,A
2023-01-09 12:03:11,2023-01-09 12:05:00,0.04,in.,A
2023-01-09 11:55:38,2023-01-09 11:57:00,0.04,in.,A
2023-01-09 11:49:56,2023-01-09 11:51:00,0.04,in.,A
2023-01-09 11:43:20,2023-01-09 11:45:00,0.04,in.,A
2023-01-09 11:30:48,2023-01-09 11:33:00,0.04,in.,A
2023-01-09 11:23:55,2023-01-09 11:24:55,0.04,in.,A
2023-01-09 11:18:12,2023-01-09 11:18:54,0.04,in.,A
2023-01-09 11:11:20,2023-01-09 11:13:00,0.04,in.,A
2023-01-09 10:57:10,2023-01-09 10:59:00,0.04,in.,A
2023-01-09 10:46:12,2023-01-09 10:48:55,0.04,in.,A
2023-01-09 10:37:21,2023-01-09 10:38:55,0.04,in.,A
2023-01-09 10:26:49,2023-01-09 10:28:54,0.04,in.,A
2023-01-09 10:16:45,2023-01-09 10:19:00,0.04,in.,A
2023-01-09 10:07:02,2023-01-09 10:08:55,0.04,in.,A
2023-01-09 09:55:40,2023-01-09 09:57:00,0.04,in.,A
2023-01-09 09:40:45,2023-01-09 09:43:00,0.04,in.,A
2023-01-09 09:29:53,2023-01-09 09:30:55,0.04,in.,A
2023-01-09 09:24:43,2023-01-09 09:27:00,0.04,in.,A
2023-01-09 09:20:43,2023-01-09 09:23:00,0.04,in.,A
2023-01-09 09:15:05,2023-01-09 09:16:55,0.04,in.,A
2023-01-09 09:08:59,2023-01-09 09:13:00,0.04,in.,A
2023-01-09 09:04:04,2023-01-09 09:04:55,0.04,in.,A
2023-01-09 08:57:52,2023-01-09 08:58:50,0.04,in.,A
2023-01-09 08:51:55,2023-01-09 08:52:50,0.04,in.,A
2023-01-09 08:45:56,2023-01-09 08:47:00,0.04,in.,A
2023-01-09 08:36:51,2023-01-09 08:38:55,0.04,in.,A
2023-01-09 08:29:01,2023-01-09 08:30:55,0.04,in.,A
2023-01-09 08:21:19,2023-01-09 08:25:00,0.04,in.,A
2023-01-09 08:15:08,2023-01-09 08:16:55,0.04,in.,A
2023-01-09 08:06:18,2023-01-09 08:07:00,0.04,in.,A
2023-01-09 08:01:13,2023-01-09 08:02:55,0.04,in.,A
2023-01-09 07:57:07,2023-01-09 07:58:54,0.04,in.,A
2023-01-09 07:53:58,2023-01-09 07:55:00,0.04,in.,A
2023-01-09 07:51:09,2023-01-09 07:52:54,0.04,in.,A
2023-01-09 07:48:28,2023-01-09 07:49:00,0.04,in.,A
2023-01-09 07:45:55,2023-01-09 07:47:00,0.04,in.,A
2023-01-09 07:43:56,2023-01-09 07:45:00,0.04,in.,A
2023-01-09 07:41:43,2023-01-09 07:43:00,0.04,in.,A
2023-01-09 07:39:54,2023-01-09 07:41:00,0.04,in.,A
2023-01-09 07:37:27,2023-01-09 07:39:00,0.04,in.,A
2023-01-09 07:34:52,2023-01-09 07:37:00,0.04,in.,A
2023-01-09 07:32:36,2023-01-09 07:37:00,0.04,in.,A
2023-01-09 07:31:12,2023-01-09 07:32:55,0.04,in.,A
2023-01-09 07:28:47,2023-01-09 07:31:00,0.04,in.,A
2023-01-09 07:27:22,2023-01-09 07:28:54,0.04,in.,A
2023-01-09 07:26:12,2023-01-09 07:26:54,0.04,in.,A
2023-01-09 07:24:45,2023-01-09 07:26:54,0.04,in.,A
2023-01-09 07:23:09,2023-01-09 07:24:54,0.04,in.,A
2023-01-09 07:21:37,2023-01-09 07:22:54,0.04,in.,A
2023-01-09 07:20:05,2023-01-09 07:20:54,0.04,in.,A
2023-01-09 07:18:33,2023-01-09 07:18:55,0.04,in.,A
2023-01-09 07:17:08,2023-01-09 07:18:55,0.04,in.,A
2023-01-09 07:16:08,2023-01-09 07:17:00,0.04,in.,A
2023-01-09 07:14:59,2023-01-09 07:17:00,0.04,in.,A
2023-01-09 07:14:17,2023-01-09 07:15:00,0.04,in.,A
2023-01-09 07:13:20,2023-01-09 07:15:00,0.04,in.,A
2023-01-09 07:12:21,2023-01-09 07:13:00,0.04,in.,A
2023-01-09 07:11:25,2023-01-09 07:13:00,0.04,in.,A
2023-01-09 07:10:47,2023-01-09 07:13:00,0.04,in.,A
2023-01-09 07:09:58,2023-01-09 07:11:00,0.04,in.,A
2023-01-09 07:09:16,2023-01-09 07:11:00,0.04,in.,A
2023-01-09 07:08:35,2023-01-09 07:11:00,0.04,in.,A
2023-01-09 07:07:13,2023-01-09 07:09:00,0.04,in.,A
2023-01-09 07:05:09,2023-01-09 07:07:00,0.04,in.,A
2023-01-09 07:03:42,2023-01-09 07:04:54,0.04,in.,A
2023-01-09 07:02:05,2023-01-09 07:02:55,0.04,in.,A
2023-01-09 07:00:25,2023-01-09 07:00:54,0.04,in.,A
2023-01-09 06:57:53,2023-01-09 06:58:54,0.04,in.,A
2023-01-09 06:55:19,2023-01-09 06:56:54,0.04,in.,A
2023-01-09 06:52:45,2023-01-09 06:54:54,0.04,in.,A
2023-01-09 06:51:40,2023-01-09 06:52:54,0.04,in.,A
2023-01-09 06:50:46,2023-01-09 06:52:54,0.04,in.,A
2023-01-09 06:50:00,2023-01-09 06:50:54,0.04,in.,A
2023-01-09 06:49:15,2023-01-09 06:50:54,0.04,in.,A
2023-01-09 06:48:30,2023-01-09 06:48:55,0.04,in.,A
2023-01-09 06:47:14,2023-01-09 06:48:55,0.04,in.,A
2023-01-09 06:46:26,2023-01-09 06:48:55,0.04,in.,A
2023-01-09 06:45:42,2023-01-09 06:48:55,0.04,in.,A
2023-01-09 06:44:52,2023-01-09 06:48:55,0.04,in.,A
2023-01-09 06:44:06,2023-01-09 06:44:54,0.04,in.,A
2023-01-09 06:43:22,2023-01-09 06:44:54,0.04,in.,A
2023-01-09 06:42:20,2023-01-09 06:42:54,0.04,in.,A
2023-01-09 06:41:03,2023-01-09 06:42:54,0.04,in.,A
2023-01-09 06:40:07,2023-01-09 06:40:54,0.04,in.,A
2023-01-09 06:39:05,2023-01-09 06:40:54,0.04,in.,A
2023-01-09 06:38:16,2023-01-09 06:38:55,0.04,in.,A
2023-01-09 06:37:26,2023-01-09 06:38:55,0.04,in.,A
2023-01-09 06:36:37,2023-01-09 06:38:55,0.04,in.,A
2023-01-09 06:35:42,2023-01-09 06:36:50,0.04,in.,A
2023-01-09 06:34:45,2023-01-09 06:36:50,0.04,in.,A
2023-01-09 06:33:33,2023-01-09 06:34:50,0.04,in.,A
2023-01-09 06:32:28,2023-01-09 06:32:50,0.04,in.,A
2023-01-09 06:31:28,2023-01-09 06:32:50,0.04,in.,A
2023-01-09 06:30:09,2023-01-09 06:30:50,0.04,in.,A
2023-01-09 06:29:14,2023-01-09 06:30:50,0.04,in.,A
2023-01-09 06:27:44,2023-01-09 06:29:00,0.04,in.,A
2023-01-09 06:26:33,2023-01-09 06:27:05,0.04,in.,A
2023-01-09 06:24:34,2023-01-09 06:24:54,0.04,in.,A
2023-01-09 06:23:27,2023-01-09 06:24:54,0.04,in.,A
2023-01-09 06:22:27,2023-01-09 06:22:54,0.04,in.,A
2023-01-09 06:21:13,2023-01-09 06:22:54,0.04,in.,A
2023-01-09 06:19:13,2023-01-09 06:20:54,0.04,in.,A
2023-01-09 06:17:05,2023-01-09 06:19:05,0.04,in.,A
2023-01-09 06:14:31,2023-01-09 06:14:54,0.04,in.,A
2023-01-09 06:12:35,2023-01-09 06:14:54,0.04,in.,A
2023-01-09 06:11:09,2023-01-09 06:12:54,0.04,in.,A
2023-01-09 06:09:34,2023-01-09 06:10:54,0.04,in.,A
2023-01-09 06:06:51,2023-01-09 06:08:54,0.04,in.,A
2023-01-09 06:04:59,2023-01-09 06:06:55,0.04,in.,A
2023-01-09 06:03:23,2023-01-09 06:04:54,0.04,in.,A
2023-01-09 06:01:37,2023-01-09 06:02:54,0.04,in.,A
2023-01-09 06:00:09,2023-01-09 06:00:54,0.04,in.,A
2023-01-09 05:58:59,2023-01-09 06:00:54,0.04,in.,A
2023-01-09 05:57:10,2023-01-09 06:00:54,0.04,in.,A
2023-01-09 05:55:38,2023-01-09 05:57:00,0.04,in.,A
2023-01-09 05:53:57,2023-01-09 05:55:00,0.04,in.,A
2023-01-09 05:52:16,2023-01-09 05:52:45,0.04,in.,A
2023-01-09 05:50:33,2023-01-09 05:51:00,0.04,in.,A
2023-01-09 05:49:23,2023-01-09 05:51:00,0.04,in.,A
2023-01-09 05:47:40,2023-01-09 05:49:00,0.04,in.,A
2023-01-09 05:46:17,2023-01-09 05:47:00,0.04,in.,A
2023-01-09 05:45:03,2023-01-09 05:47:00,0.04,in.,A
2023-01-09 05:44:01,2023-01-09 05:45:00,0.04,in.,A
2023-01-09 05:42:38,2023-01-09 05:45:00,0.04,in.,A
2023-01-09 05:41:08,2023-01-09 05:42:54,0.04,in.,A
2023-01-09 05:38:57,2023-01-09 05:40:54,0.04,in.,A
2023-01-09 05:37:30,2023-01-09 05:38:54,0.04,in.,A
2023-01-09 05:36:13,2023-01-09 05:36:54,0.04,in.,A
2023-01-09 05:35:17,2023-01-09 05:36:54,0.04,in.,A
2023-01-09 05:33:40,2023-01-09 05:34:54,0.04,in.,A
2023-01-09 05:31:39,2023-01-09 05:32:54,0.04,in.,A
2023-01-09 05:29:42,2023-01-09 05:31:00,0.04,in.,A
2023-01-09 05:28:37,2023-01-09 05:31:00,0.04,in.,A
2023-01-09 05:27:27,2023-01-09 05:29:00,0.04,in.,A
2023-01-09 05:25:55,2023-01-09 05:27:00,0.04,in.,A
2023-01-09 05:24:26,2023-01-09 05:25:00,0.04,in.,A
2023-01-09 05:23:20,2023-01-09 05:25:00,0.04,in.,A
2023-01-09 05:21:51,2023-01-09 05:23:00,0.04,in.,A
2023-01-09 05:20:27,2023-01-09 05:21:00,0.04,in.,A
2023-01-09 05:19:10,2023-01-09 05:21:00,0.04,in.,A
2023-01-09 05:17:44,2023-01-09 05:19:00,0.04,in.,A
2023-01-09 05:16:05,2023-01-09 05:16:54,0.04,in.,A
2023-01-09 05:14:54,2023-01-09 05:16:54,0.04,in.,A
2023-01-09 05:13:27,2023-01-09 05:14:54,0.04,in.,A
2023-01-09 05:12:13,2023-01-09 05:12:54,0.04,in.,A
2023-01-09 05:10:53,2023-01-09 05:12:54,0.04,in.,A
2023-01-09 05:09:37,2023-01-09 05:12:54,0.04,in.,A
2023-01-09 05:08:15,2023-01-09 05:09:00,0.04,in.,A
2023-01-09 05:06:56,2023-01-09 05:09:00,0.04,in.,A
2023-01-09 05:05:48,2023-01-09 05:07:00,0.04,in.,A
2023-01-09 05:04:58,2023-01-09 05:07:00,0.04,in.,A
2023-01-09 05:03:50,2023-01-09 05:05:00,0.04,in.,A
2023-01-09 05:02:36,2023-01-09 05:05:00,0.04,in.,A
2023-01-09 05:01:31,2023-01-09 05:02:54,0.04,in.,A
2023-01-09 05:00:32,2023-01-09 05:00:54,0.04,in.,A
2023-01-09 04:59:42,2023-01-09 05:00:54,0.04,in.,A
2023-01-09 04:58:53,2023-01-09 05:00:54,0.04,in.,A
2023-01-09 04:57:59,2023-01-09 04:58:54,0.04,in.,A
2023-01-09 04:57:05,2023-01-09 04:58:54,0.04,in.,A
2023-01-09 04:55:41,2023-01-09 04:56:54,0.04,in.,A
2023-01-09 04:54:03,2023-01-09 04:54:54,0.04,in.,A
2023-01-09 04:52:15,2023-01-09 04:52:54,0.04,in.,A
2023-01-09 04:51:14,2023-01-09 04:52:54,0.04,in.,A
2023-01-09 04:50:38,2023-01-09 04:52:54,0.04,in.,A
2023-01-09 04:49:22,2023-01-09 04:50:54,0.04,in.,A
2023-01-09 04:46:56,2023-01-09 04:48:54,0.04,in.,A
2023-01-09 04:44:29,2023-01-09 04:44:55,0.04,in.,A
2023-01-09 04:41:25,2023-01-09 04:42:55,0.04,in.,A
2023-01-09 04:37:44,2023-01-09 04:38:55,0.04,in.,A
2023-01-09 04:35:10,2023-01-09 04:36:55,0.04,in.,A
2023-01-09 04:33:24,2023-01-09 04:35:05,0.04,in.,A
2023-01-09 04:32:16,2023-01-09 04:32:54,0.04,in.,A
2023-01-09 04:30:29,2023-01-09 04:30:55,0.04,in.,A
2023-01-09 04:27:43,2023-01-09 04:28:54,0.04,in.,A
2023-01-09 04:26:08,2023-01-09 04:26:54,0.04,in.,A
2023-01-09 04:24:44,2023-01-09 04:26:54,0.04,in.,A
2023-01-09 04:21:49,2023-01-09 04:24:54,0.04,in.,A
2023-01-09 04:18:32,2023-01-09 04:19:00,0.04,in.,A
2023-01-09 04:17:10,2023-01-09 04:19:00,0.04,in.,A
2023-01-09 04:15:38,2023-01-09 04:17:00,0.04,in.,A
2023-01-09 04:13:15,2023-01-09 04:15:00,0.04,in.,A
2023-01-09 04:11:27,2023-01-09 04:12:54,0.04,in.,A
2023-01-09 04:09:48,2023-01-09 04:10:54,0.04,in.,A
2023-01-09 04:08:23,2023-01-09 04:08:54,0.04,in.,A
2023-01-09 04:06:46,2023-01-09 04:08:54,0.04,in.,A
2023-01-09 04:03:01,2023-01-09 04:05:00,0.04,in.,A
2023-01-09 04:01:23,2023-01-09 04:03:05,0.04,in.,A
2023-01-09 03:59:46,2023-01-09 04:00:54,0.04,in.,A
2023-01-09 03:58:10,2023-01-09 03:59:00,0.04,in.,A
2023-01-09 03:56:27,2023-01-09 03:56:50,0.04,in.,A
2023-01-09 03:54:20,2023-01-09 03:55:00,0.04,in.,A
2023-01-09 03:51:46,2023-01-09 03:53:00,0.04,in.,A
2023-01-09 03:50:16,2023-01-09 03:51:00,0.04,in.,A
2023-01-09 03:48:30,2023-01-09 03:49:00,0.04,in.,A
2023-01-09 03:46:28,2023-01-09 03:47:00,0.04,in.,A
2023-01-09 03:43:50,2023-01-09 03:45:00,0.04,in.,A
2023-01-09 03:41:38,2023-01-09 03:43:00,0.04,in.,A
2023-01-09 03:39:30,2023-01-09 03:41:00,0.04,in.,A
2023-01-09 03:37:57,2023-01-09 03:39:00,0.04,in.,A
2023-01-09 03:35:36,2023-01-09 03:37:00,0.04,in.,A
2023-01-09 03:34:04,2023-01-09 03:37:00,0.04,in.,A
2023-01-09 03:31:58,2023-01-09 03:32:54,0.04,in.,A
2023-01-09 03:29:56,2023-01-09 03:30:54,0.04,in.,A
2023-01-09 03:27:40,2023-01-09 03:29:00,0.04,in.,A
2023-01-09 03:26:01,2023-01-09 03:27:00,0.04,in.,A
2023-01-09 03:24:27,2023-01-09 03:25:00,0.04,in.,A
2023-01-09 03:22:49,2023-01-09 03:25:00,0.04,in.,A
2023-01-09 03:20:39,2023-01-09 03:23:00,0.04,in.,A
2023-01-09 03:18:51,2023-01-09 03:21:00,0.04,in.,A
2023-01-09 03:16:59,2023-01-09 03:19:00,0.04,in.,A
2023-01-09 03:15:23,2023-01-09 03:17:00,0.04,in.,A
2023-01-09 03:13:46,2023-01-09 03:15:00,0.04,in.,A
2023-01-09 03:11:32,2023-01-09 03:13:00,0.04,in.,A
2023-01-09 03:09:56,2023-01-09 03:11:00,0.04,in.,A
2023-01-09 03:08:36,2023-01-09 03:11:00,0.04,in.,A
2023-01-09 03:06:25,2023-01-09 03:07:00,0.04,in.,A
2023-01-09 03:04:03,2023-01-09 03:05:00,0.04,in.,A
2023-01-09 03:01:25,2023-01-09 03:03:00,0.04,in.,A
2023-01-09 03:00:05,2023-01-09 03:01:00,0.04,in.,A
2023-01-09 02:58:29,2023-01-09 02:59:00,0.04,in.,A
2023-01-09 02:56:37,2023-01-09 02:59:00,0.04,in.,A
2023-01-09 02:55:02,2023-01-09 02:56:54,0.04,in.,A
2023-01-09 02:53:00,2023-01-09 02:54:54,0.04,in.,A
2023-01-09 02:51:22,2023-01-09 02:52:54,0.04,in.,A
2023-01-09 02:50:00,2023-01-09 02:50:54,0.04,in.,A
2023-01-09 02:47:54,2023-01-09 02:48:54,0.04,in.,A
2023-01-09 02:45:40,2023-01-09 02:48:54,0.04,in.,A
2023-01-09 02:44:16,2023-01-09 02:44:54,0.04,in.,A
2023-01-09 02:41:56,2023-01-09 02:42:55,0.04,in.,A
2023-01-09 02:39:45,2023-01-09 02:40:54,0.04,in.,A
2023-01-09 02:37:47,2023-01-09 02:38:54,0.04,in.,A
2023-01-09 02:36:02,2023-01-09 02:37:05,0.04,in.,A
2023-01-09 02:34:47,2023-01-09 02:37:05,0.04,in.,A
2023-01-09 02:33:11,2023-01-09 02:34:54,0.04,in.,A
2023-01-09 02:30:39,2023-01-09 02:32:54,0.04,in.,A
2023-01-09 02:28:15,2023-01-09 02:28:54,0.04,in.,A
2023-01-09 02:25:07,2023-01-09 02:26:55,0.04,in.,A
2023-01-09 02:21:31,2023-01-09 02:22:55,0.04,in.,A
2023-01-09 02:18:26,2023-01-09 02:18:54,0.04,in.,A
2023-01-09 02:13:13,2023-01-09 02:15:00,0.04,in.,A
2023-01-09 02:09:02,2023-01-09 02:10:50,0.04,in.,A
2023-01-09 02:05:06,2023-01-09 02:06:55,0.04,in.,A
2023-01-09 02:02:26,2023-01-09 02:03:00,0.04,in.,A
2023-01-09 01:58:00,2023-01-09 01:59:00,0.04,in.,A
2023-01-09 01:55:23,2023-01-09 01:56:55,0.04,in.,A
2023-01-09 01:52:58,2023-01-09 01:54:54,0.04,in.,A
2023-01-09 01:48:42,2023-01-09 01:50:50,0.04,in.,A
2023-01-09 01:41:58,2023-01-09 01:42:55,0.04,in.,A
2023-01-09 01:37:43,2023-01-09 01:38:54,0.04,in.,A
2023-01-09 01:33:40,2023-01-09 01:34:55,0.04,in.,A
2023-01-09 01:29:57,2023-01-09 01:31:00,0.04,in.,A
2023-01-09 01:26:14,2023-01-09 01:26:50,0.04,in.,A
2023-01-09 01:22:04,2023-01-09 01:23:05,0.04,in.,A
2023-01-09 01:17:00,2023-01-09 01:19:00,0.04,in.,A
2023-01-09 01:15:08,2023-01-09 01:17:00,0.04,in.,A
2023-01-09 01:11:06,2023-01-09 01:12:54,0.04,in.,A
2023-01-09 01:07:11,2023-01-09 01:09:00,0.04,in.,A
2023-01-09 01:02:48,2023-01-09 01:04:54,0.04,in.,A
2023-01-09 00:58:06,2023-01-09 00:58:54,0.04,in.,A
2023-01-09 00:52:37,2023-01-09 00:55:05,0.04,in.,A
2023-01-09 00:49:36,2023-01-09 00:50:54,0.04,in.,A
2023-01-09 00:46:32,2023-01-09 00:46:54,0.04,in.,A
2023-01-09 00:43:16,2023-01-09 00:44:55,0.04,in.,A
2023-01-09 00:39:25,2023-01-09 00:40:54,0.04,in.,A
2023-01-09 00:34:52,2023-01-09 00:36:54,0.04,in.,A
2023-01-09 00:29:09,2023-01-09 00:31:00,0.04,in.,A
2023-01-09 00:23:59,2023-01-09 00:24:55,0.04,in.,A
2023-01-09 00:19:05,2023-01-09 00:21:00,0.04,in.,A
2023-01-09 00:16:11,2023-01-09 00:16:54,0.04,in.,A
2023-01-09 00:12:06,2023-01-09 00:12:55,0.04,in.,A
2023-01-09 00:07:32,2023-01-09 00:09:00,0.04,in.,A
2023-01-09 00:05:13,2023-01-09 00:06:55,0.04,in.,A
